以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/18(火) 12:14:00.11 ID:BouXJYAh0<> 合流できたお？ <>
山口蛇<><>2007/09/18(火) 12:20:51.32 ID:0pXHt7zWO<> セブン着いた <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:28:23.77 ID:BouXJYAh0<> 101人目のスネークとはたしかともだちんこするはずだった希ガス <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:32:13.42 ID:9BZWx5a50<> 今沖田 <br>  <br>  <br> やるなべさんのシューズってちょっとマニアックで取り扱いが少ないね <br> とスポーツ店バイトの俺が言ってみます <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:48:34.13 ID:tCXzmZf/O<> おっさんｶﾞﾝﾊﾞﾚ＾＾ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:50:05.30 ID:GpuCAKHN0<> なんか遭遇してるっぽいな <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:50:34.25 ID:MZZNhNoiO<> 学校から今北産業 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:51:27.09 ID:BouXJYAh0<> 　 _ 　∩ <br> (　ﾟ∀ﾟ)彡　オッサソ！オッサソ！ <br> 　⊂彡 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 12:59:50.31 ID:vYwQc9Ox0<> 　 _ 　∩  <br> (　ﾟ∀ﾟ)彡　ょぅι&quot;ょ！ょぅι&quot;ょ！つるぺたょぅι&quot;ょ！！ <br> 　⊂彡  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:01:01.15 ID:HWTy6R8G0<> 王子乙 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:06:17.45 ID:BouXJYAh0<> 　 _ 　∩ <br> (　ﾟ∀ﾟ)彡　JK！JK！ <br> 　⊂彡　　　　　JKスネークﾊﾏﾀﾞｶ？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:12:14.70 ID:9TwHhOi1O<> 誰がおっさんやねん！！ <br>  <br>  <br> (38才　自営業) <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/18(火) 13:23:42.08 ID:BouXJYAh0<> (´；ω；｀)　　ごめんね　オッｓ・・・おにいちゃん <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:26:11.01 ID:HIGew6jP0<> おまいら・・・どうしても年の話から離れられんようだな(＃＾ω＾)ﾋﾟｷﾋﾟｷ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:31:18.06 ID:BouXJYAh0<>  <br> 　　頭髪の <br>  <br> 　　　薄くなる頃 <br>  <br> 　　　　JKのよさ知る <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:34:15.79 ID:9TwHhOi1O<> <a href="../test/read.cgi/news4vip/1190035226/263" target="_blank">&gt;&gt;263</a> <br> はぁちゃん乙。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:36:32.16 ID:+olYoJejO<> <a href="../test/read.cgi/news4vip/1190035226/263" target="_blank">&gt;&gt;263</a> <br> お父さん！子供相手にムキになって！もう… <br> うちの主人が迷惑かけてすみません… <br>  <br> よし子 37歳 パート <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:40:03.05 ID:HIGew6jP0<> バーローｗ <br> 外見はともかく、頭の中身は三才児並だｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:45:53.49 ID:+qSxy34CO<> 肉体年齢＝48歳 <br> 実際年齢＝33歳 <br> 自称年齢＝18歳 <br> 精神年齢＝03歳 <br>  <br> ですが、何か？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 13:46:10.12 ID:h4TCdrGy0<> 見た目は大人！頭脳は子供！ <br> その名はバーローｗｗｗｗｗｗｗ <>
山口蛇<><>2007/09/18(火) 14:00:49.15 ID:0pXHt7zWO<> 先ほどお見送りしました  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:06:01.96 ID:+olYoJejO<> <a href="../test/read.cgi/news4vip/1190035226/270" target="_blank">&gt;&gt;270</a> <br> 乙！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:13:42.05 ID:Ht1A51TF0<> <a href="../test/read.cgi/news4vip/1190035226/270" target="_blank">&gt;&gt;270</a> <br> 乙でした <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:14:00.50 ID:nNrFyM3f0<> 蛇乙華麗 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:16:09.72 ID:HIGew6jP0<> <a href="../test/read.cgi/news4vip/1190035226/270" target="_blank">&gt;&gt;270</a> <br> おつ！レポを30レス程ヨロｗｗ <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 14:26:06.42 ID:10Q738ISO<> <a href="../test/read.cgi/news4vip/1190035226/236" target="_blank">&gt;&gt;236</a> <br> 期待してもらっておけー <br>  <br> ではおいらは画像だけ <br> http://imepita.jp/20070918/517160 <br>  <br> 梨やエジプトのお菓子を頂戴致しました <br> ありがとうございます。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:27:32.02 ID:sw0dgSQO0<> ザビ・・ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:28:21.03 ID:4PGKY15J0<> 左のおっさん　は・・・・ｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:32:16.18 ID:Ht1A51TF0<> 一番左ｋｗｓｋ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:35:12.23 ID:o0nCFBGT0<> おっさんｷﾀｰ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:36:27.75 ID:5LtlLNAs0<> 宇部の893 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:36:56.77 ID:HIGew6jP0<>  ﾅｶｰﾏｷﾀｷﾀｷﾀｷﾀ━━━(ﾟ∀ﾟ≡(ﾟ∀ﾟ≡ﾟ∀ﾟ)≡ﾟ∀ﾟ)━━━━!! <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:38:13.47 ID:sw0dgSQO0<> 山口県とザビエルってどんな関係があるんだっけ？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:43:22.97 ID:VrfOrVse0<> なにこのおっさん <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 14:53:10.82 ID:1nuof04N0<> 左のおかたは <br> どうみても <br> ガチロリ王子さま <br>  <br>  <br>  <br> 自宅警備さぼるなw <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:06:49.87 ID:GyF0kkHr0<> 明日はいよいよ九州ですね <br> ガンガレ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:20:10.82 ID:6oimkxza0<> あべは真っ黒に日焼けしておるな。 <br> 帽子、サングラス,長袖、ロングスパッツ、手袋、で皮膚を守った方がいい。 <br> あと、今ユニクロで機能性Tシャツとロングスパッツが790円で売ってる <br> から、それ着ると疲れがだいぶ違う。 <br> ステッキもダイソーで安いのがあるから、それ買うといいぞ。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:25:05.08 ID:Dy0ZmuMNO<> 九州入りはいつになるかな？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:46:50.07 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:49:46.50 ID:GpuCAKHN0<> つか寺社仏閣すきなんだっけ？ <br> だとしたら下関はあちこち周るとこあるぞ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:53:59.85 ID:Ht1A51TF0<> <a href="../test/read.cgi/news4vip/1190035226/289" target="_blank">&gt;&gt;289</a> <br> 明日早めに下関へ着ければ、観光する余裕があるかもね。 <br>  <br> 出発前に予想していた九州入りの時期と今とで、どのくらいズレがあるんだろう？ <>
サザソのトリヴィア<><>2007/09/18(火) 15:54:24.32 ID:EIsu7R780<> ビン！ビン！ビン！  <>
サザソのトリヴィア<><>2007/09/18(火) 15:55:21.02 ID:EIsu7R780<> なんか夜明けに電話がきてたらしい  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:58:26.56 ID:GpuCAKHN0<> まず有名なのが源平の争いに巻き込まれて死んだ幼帝安徳天皇の水天宮 <br> それから耳なし芳一の阿弥陀寺 <br>  <br> これらは現在の赤間神宮な <br> 安徳天皇の墓は一般人は入れないけど耳なし芳一の像は見れるこれまじｵﾇﾇﾇ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 15:59:58.72 ID:GpuCAKHN0<> 乃木大将の乃木神社ってのもある <br> ここはちょっとした心霊スポットらしい <br>  <br> 俺は何度も行ったがそれらしい現象なかったけど <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 16:06:07.61 ID:GpuCAKHN0<> あと幕末に高杉晋作が騎兵隊（だっけ？）を挙兵した出発地の功山寺 <br> 古事記の時代までさかのぼれば熊襲征伐の途中で死んだ仲哀天皇（←なぜか変換できなかった）が仮奉安された日頼寺と忌宮神社 <br>  <br> とにかく日本の歴史の中で下関はたびたびその舞台になってる <br> 観光目的ならじっくり周るといいが <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 16:21:58.03 ID:10Q738ISO<> <a href="../test/read.cgi/news4vip/1190035226/286" target="_blank">&gt;&gt;286</a> <br> スパッツはおっきしたときに大変なんだよー <br> 大変だったんだけど <br>  <br> 最初はうまくいけば２ヶ月かなとか <br> 関節を傷める前にサボるようにしてるんで、今んとこ体の不良はないです <br> 九州横断とか余計なことをするからもっとかかるっぽい <br> 山好きなら退屈しないと思うよー <br>  <br> みんなおっさんを愛しすぎだぜ？ <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 16:28:35.41 ID:10Q738ISO<> さっき郵便局から追加のハガキ出したよ <br> んで今から高杉晋作のお墓に向かうわけなのさ <br> 今厚狭ってとこの図書館なんだけど、ここから国道でも県道でも市道でもない辺鄙な道を使ってショートカッツする <br> ので19時過ぎまで圏外になりまする <br> 拡大地図をコピーしたので迷うことはなさげ <br>  <br> 下関は赤間神宮だね <br> 水族館は思い出があるので逝きません <br> いいとこなんだけどさぁー <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 16:36:07.20 ID:tCXzmZf/O<> おっさんｶﾞﾝﾊﾞﾚ超ｶﾞﾝﾊﾞﾚ！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 16:39:18.49 ID:HIGew6jP0<> ＞水族館は思い出があるので逝きません <br> あるあるｗｗｗ　 <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> (´･ω･`) <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 16:51:03.00 ID:10Q738ISO<> 生まれて初めてザリガニつかまえたよ <br> http://imepita.jp/20070918/603920 <br>  <br> 北海道全部じゃないかなー <br> アメリカザリガニいないんだよね <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 16:58:19.72 ID:IlCSu5J40<> おおっ、元気な後姿。　…の中に秘められた思い出ってどんなんだろ？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:03:23.75 ID:IlCSu5J40<> 子供の頃は小さいザリガニが日本ザリガニで、大きい奴がアメリカザリガニだと思っていた。 <br> 日本ザリガニの南限は秋田だと知った日、かな～りショックだった。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:07:29.66 ID:E7yhAC4X0<> ただいま帰宅しますた <br> 別宅PCで自動保守中w <br>  <br>  <br>  <br> スネーク中w <br> http://imepita.jp/20070918/614240 <br>  <br> 土金チャン <br> http://imepita.jp/20070918/614660 <br>  <br> バイバイキーン <br> http://imepita.jp/20070918/614441 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:19:51.78 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:24:47.74 ID:E7yhAC4X0<> <a href="../test/read.cgi/news4vip/1190035226/304" target="_blank">&gt;&gt;304</a> <br> 俺様乙www <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:26:41.14 ID:9HFMRiDc0<> おっさん乙 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:27:39.79 ID:+olYoJejO<> <a href="../test/read.cgi/news4vip/1190035226/303" target="_blank">&gt;&gt;303</a> <br> 携帯だと最後のうｐが見にくいがＧＪ！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:30:47.31 ID:Dy0ZmuMNO<> これはアメザリか？判別しにくいけど <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 17:31:35.69 ID:10Q738ISO<> スーパーで「塩付ゆでたまご」を、イセデリカを連想しながら購入した俺 <br> 手がベトベトします <br>  <br> (＾o＾) <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:41:48.06 ID:E7yhAC4X0<> <a href="../test/read.cgi/news4vip/1190035226/307" target="_blank">&gt;&gt;307</a> <br> カメラなし携帯なので、ボロデジカメですまん。 <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/309" target="_blank">&gt;&gt;309</a> <br> お会いできて良かったです。 <br> 下半身に元気を貰いましたｱｯｰ! <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:48:37.28 ID:HIGew6jP0<> <a href="../test/read.cgi/news4vip/1190035226/309" target="_blank">&gt;&gt;309</a> <br> うん、タンパク質は必要だｗ <br> 出してばかり（ｒｙ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 17:58:04.97 ID:5OQKUy/E0<> <a href="../test/read.cgi/news4vip/1190035226/302" target="_blank">&gt;&gt;302</a> <br> 北限じゃない？ <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/303" target="_blank">&gt;&gt;303</a> <br> ３枚目、車のルームミラーを撮ったのかｗｗ2分悩んだｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:02:00.22 ID:UeRhW1bkO<> 焼肉王子ともう一人の蛇さん乙～ <br> やるなべさんも乙！ <br>  <br> 下関の水族館はまだ出来て5～6年しか経ってないんだぜ <br> わりと新しめの思い出だな… <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:02:22.17 ID:+olYoJejO<> <a href="../test/read.cgi/news4vip/1190035226/309" target="_blank">&gt;&gt;309</a> <br> ゆ、ゆで卵プレイをしたのか…この変態ｗｗｗ <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/310" target="_blank">&gt;&gt;310</a> <br> それだけキレイに写るならおｋだろｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:12:48.92 ID:aBvGhi2a0<> ルームミラー越し画像とは芸が細かいな <br> リヤガラスの写り込みもないし <br> いいデジカメ使っているじゃん <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:18:49.44 ID:h4TCdrGy0<> <a href="../test/read.cgi/news4vip/1190035226/315" target="_blank">&gt;&gt;315</a> <br> よくみろ、オープンだｗ <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 18:22:38.58 ID:10Q738ISO<> 農業用水路にて <br> http://imepita.jp/20070918/659600 <br>  <br> 俺が近づいたらワラワラ出てきて焦ったｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:23:08.39 ID:+olYoJejO<> <a href="../test/read.cgi/news4vip/1190035226/316" target="_blank">&gt;&gt;316</a> <br> 家に帰ってみないとわからないが <br> ソアラかＭ３たぐいの高級車だぜ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/18(火) 18:24:56.42 ID:G8I+uuff0<> <a href="../test/read.cgi/news4vip/1190035226/317" target="_blank">&gt;&gt;317</a>　早く逃げてwwwwww <br>  <br> スズメバチは刺されたら痛いよ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:25:42.60 ID:Ht1A51TF0<> <a href="../test/read.cgi/news4vip/1190035226/317" target="_blank">&gt;&gt;317</a> <br> まだ道半ばなんだから自重ｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:31:40.10 ID:5OQKUy/E0<> 巣の大きさワカランが25cmくらい？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:40:42.02 ID:qlRGwM1L0<> レ臭ス？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:45:01.75 ID:+olYoJejO<> やるなべさんなら知ってると思うけど <br> ハチは黒いものを狙う習性があるから頭髪や眼や黒い服装なら気をつけてね <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:46:59.53 ID:YUyEmEmr0<> <a href="../test/read.cgi/news4vip/1190035226/323" target="_blank">&gt;&gt;323</a> <br> やるなべさんの肌・・・ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:47:37.15 ID:9TwHhOi1O<> つヒント：日焼け <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:49:07.96 ID:0Vk39stp0<> 蛇特定したwww <br>  <br>  <br>  <br> この人ガチロリです＞＜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:51:29.22 ID:BvHf7L+z0<> ﾁｿｺは白いから安心w <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 18:52:51.71 ID:GpuCAKHN0<> 厚狭からショートカットで小月までいくのかな <br> 小月ではドライブインみちしおのあさり汁が有名 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:01:35.96 ID:6B55iif5O<> やるなべさん、葉書楽しみにしてますﾉｼ <br>  <br> 蛇さんも乙でした <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:10:09.16 ID:gldwDtoVO<> <a href="../test/read.cgi/news4vip/1190035226/327" target="_blank">&gt;&gt;327</a> <br> むしろ、いろんな意味でつきまくって茶色いんじゃマイカｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:13:02.01 ID:E7yhAC4X0<> デジカメはこれ <br> http://imepita.jp/20070918/690140 <br>  <br> ソニオタなので、同じ機種を4台持ってる <br> リコール対象品は保証無期限www <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:16:16.63 ID:5OQKUy/E0<> <a href="../test/read.cgi/news4vip/1190035226/328" target="_blank">&gt;&gt;328</a> <br> 厚狭→高杉晋作のお墓(下関市吉田)→小月 <br> だと思うので、埴生のドライブインみちしおは�氓ﾝたい <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:21:33.59 ID:2svniShG0<> カタログうp乙 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:22:12.13 ID:2svniShG0<> みちしおうまいか？ <br> 南国最強 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:24:10.25 ID:GpuCAKHN0<> みちしおのあさり汁のあさりは北朝せ <br>  <br> いや美味いとか言ってないぞ有名だと言っただけだ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:25:10.28 ID:2svniShG0<> 335すまんかった <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:25:46.22 ID:E7yhAC4X0<> <a href="../test/read.cgi/news4vip/1190035226/333" target="_blank">&gt;&gt;333</a> <br> つ【http://imepita.jp/20070918/695650】 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:27:22.98 ID:2svniShG0<> 337すまんかった <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:29:39.32 ID:GpuCAKHN0<> あやまってばっかだなｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:31:04.13 ID:OvjTWtwx0<> 339すすまんかった <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:31:24.25 ID:GpuCAKHN0<> で九州上陸予定は明日？明後日？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:31:51.46 ID:Ht1A51TF0<> ちょっとなごんだｗ <br>  <br> 帰宅するので、今日は結局出番なしだった自動保守切ります。 <br> あとよろしくﾉｼ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:33:03.45 ID:GpuCAKHN0<> <a href="../test/read.cgi/news4vip/1190035226/342" target="_blank">&gt;&gt;342</a>乙 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:33:33.44 ID:E7yhAC4X0<> <a href="../test/read.cgi/news4vip/1190035226/342" target="_blank">&gt;&gt;342</a> <br> 乙でした <br>  <>
</b>fw-fw-225.c-able.ne.jp<b><><>2007/09/18(火) 19:35:06.17 ID:E7yhAC4X0<> 漏れも宇部から山口に移動します。 <br>  <br> 山口ケーブルビジョンのCATVなので <br> 同じIDの人がいたら、やさしくしてあげてね(はぁと <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:39:27.91 ID:eBHLOte80<> テレビでネット？ <br> 何じゃそりゃ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:40:31.90 ID:ZBeHcuEm0<> <a href="../test/read.cgi/news4vip/1190035226/303" target="_blank">&gt;&gt;303</a> <br> で、なんというオープンカーなんだね？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:44:03.63 ID:5K1mgYoA0<> <a href="../test/read.cgi/news4vip/1190035226/347" target="_blank">&gt;&gt;347</a> <br> 運転席からバックミラー撮っただけっしょ？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:45:00.23 ID:HQ+2jyRZ0<> スンスンスン♪ <br> マッダの新型ロードスター <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:46:12.00 ID:GpuCAKHN0<> <a href="../test/read.cgi/news4vip/1190035226/347" target="_blank">&gt;&gt;347</a> <br> ヘッドレストがロードスターっぽい <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:46:33.73 ID:GpuCAKHN0<> ああああああああああ消えてくれ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:49:31.91 ID:s8VjsnGf0<> マッダHPで確認した <br> ビンゴ！ <br>  <br>  <br> ロードスターって220万円するんだ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:52:52.30 ID:SKifLZSN0<> <a href="../test/read.cgi/news4vip/1190035226/351" target="_blank">&gt;&gt;351</a> <br> 霊見えた？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 19:59:38.22 ID:NnoIJmH80<> 車名晒しで蛇特定ｲｸﾅｲ！ <br>  <br> なぁ、王子www <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:04:04.77 ID:ZBeHcuEm0<> <a href="../test/read.cgi/news4vip/1190035226/351" target="_blank">&gt;&gt;351</a> <br> こまめにリロードせんからだよ明智君 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:12:01.71 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:12:49.16 ID:CiedxLsIO<> 空気読まずにすつれい。 <br> やるなべさん、チャリにはチャリの良さがあるし、歩きには歩きの良さがあるお。 <br> 旅のスピードがﾏﾀｰﾘな程、ふれあいや土地の空気が心に染みるんかなと思うんだぜ。 <br> しんどい時もあるだろうがこんな江戸風な旅の仕方、現代っ子で経験した人は希少価値だ。 <br> ある意味、究極の贅沢で価値ある体験だと思う。 <br> 3040代じゃ、体力的にもしがらみ的にも難しい。 <br>  <br> ネットで応援しかできんが頑張って下さいよっとｗ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/18(火) 20:13:13.89 ID:dbZxqUrE0<> 朝の十時くらいに２号線沿いで休んでるところを見ました <br> 仕事中だったのでヌルーしたけど本当に歩いて旅をしてんだなぁと思うと <br> 少し感動したわ <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:20:23.72 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:25:43.52 ID:65zhrDr80<> ID:GpuCAKHN0 <br> http://hissi.dyndns.ws/read.php/news4vip/20070918/R3B1Q0FLSE4w.html <br>  <br>  <br> こいつきめぇｗｗｗｗｗｗｗｗｗｗｗｗｗやることないのかよｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:33:56.82 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<>自動<>2007/09/18(火) 20:33:59.29 ID:AEI1lGgK0<> ☆ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:36:30.81 ID:GpuCAKHN0<> <a href="../test/read.cgi/news4vip/1190035226/360" target="_blank">&gt;&gt;360</a> <br> そんなに珍しいか？お前もがんばって書き込めよ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:41:22.57 ID:ZBeHcuEm0<> <a href="../test/read.cgi/news4vip/1190035226/363" target="_blank">&gt;&gt;363</a> <br> 珍しくもなんともないよな。 <br>  <br> いまどき必死チェッカーで喜んでるほうがよっぽど <br>  <br> ｷﾒｪｗｗｗやることないのかよぉｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:48:11.18 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:51:16.95 ID:v9A+ta410<> スレタイと内容が噛み合わない件 <br>  <br>  <br> スレ主登場まで雑談保守かよ！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:57:14.36 ID:L9PfUxsK0<> 　 ｡｡  <br> 　ﾟ●゜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 20:59:52.24 ID:v9A+ta410<> なにこのハナクソマークは？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/18(火) 21:01:21.98 ID:vhgcyz2DO<> <a href="../test/read.cgi/news4vip/1190035226/366" target="_blank">&gt;&gt;366</a> <br> それしか事ないだろw <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/18(火) 21:02:09.81 ID:10Q738ISO<> 東行庵着いたー <br> 小月は明日寄るけど、結局何がオヌヌメなのですか？ <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/357" target="_blank">&gt;&gt;357</a> <br> 夕方、車に乗ってけっていうおじさんがいたんです <br> 岡山ナンバーの <br> 自転車でこういうのはないかなと思います <br> 虫の音とか、エンジンのあるバイクとかじゃ音を楽しみづらいと思うんです <br> そこらへんは自転車も歩きもおいしいっすよね <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/358" target="_blank">&gt;&gt;358</a> <br> おはずかすー <br> ケツをかいてなくて何よりです <>
