以下、VIPにかわりましてパー速民がお送りします<><>2009/06/11(木) 22:17:23.38 ID:uQTO8LM0<>前スレ <br>【自転車】ニートの俺が日本縦断【安価】 <br>http://yutori.2ch.net/test/read.cgi/news4viptasu/1244211667/ <br><>【自転車】チャリンダーが日本縦断part2【安価】
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/11(木) 23:05:04.49 ID:ORTDfMAO<>こ、ここがパー速…<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/19(金) 22:59:19.17 ID:Z1vYxQAO<>検討中…<br>http://imepita.jp/20090619/823930<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/19(金) 23:02:48.56 ID:F7J0yhg0<>ああそういや9のつく日か・・・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/19(金) 23:07:05.29 ID:rIOW3OE0<>食えよｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/19(金) 23:18:28.03 ID:Sx1VlEk0<>何が半額？ネカフェか？<br>ネカフェで半額でいけそうなら、ライダーハウスついでに調べれば？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/19(金) 23:30:25.01 ID:Z1vYxQAO<>やっぱ、ネカフェやめる<br><br>てか、自分同じジョニー乗ってる人いたよ<br><br>後、苫小牧で21歳のライダー旅人が自分とすれ違いに静岡へ帰るために、フェリー乗ったよ<br><br>今日はバス停で野宿に決定<br><br>屋根と壁有るし、充分快適！<br><br>それじゃ、おやすみ～<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/19(金) 23:32:11.88 ID:v5aAaL.o<>今回の旅人はなんともサバイバルだな<br>でも一番輝いてるぜ！！！野宿ｶｺｲｲ、テント最高！！！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/19(金) 23:37:02.42 ID:Co63MuEo<>ゆっくりおやすみ～<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/19(金) 23:38:31.70 ID:Sx1VlEk0<>風邪ひかないようにな～～<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/19(金) 23:42:58.23 ID:ZrCYQ2SO<>おやすみﾁｬﾘﾝﾀﾞ また明日!!<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 00:38:58.43 ID:oKI14OA0<>岩見沢市役所の激安食堂<br>http://suiryuukawase.web.fc2.com/shiyakusyo-menu.jpg<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 01:37:46.64 ID:4h.9Ad6o<>&gt;&gt;196<br>学食と比べたら高いな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 01:47:02.42 ID:rc4/rbAo<>おやすみー<br>ついに北海道上陸か・・・<br>うらやましい<br>俺もいきてぇぞ！！！！！！<br><br>北大の食堂って土曜は使えないのかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 01:52:32.92 ID:z4sXvjg0<>ルート検索してみたｗｗ<br><br>札幌(大通公園)～留萌(駅)<br>国道12号:内陸ルート 146.2km<br>国道231号:海沿いルート 132.1km<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 02:16:49.93 ID:ia/oQW.0<>チャリンダーってどれくらい走れるんだろ？<br>瑠萌ならライダーハウスある<br><br>みつばちハウス留萌<br>留萌市栄町3丁目<br>・無料・21時までに入る（厳守）・布団アリ・洗濯機アリ・予約不要<br>・挨拶出来ない人は泊まれない<br>http://www3.ocn.ne.jp/~sakaeya/jouho.html<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 05:09:50.63 ID:lPU2B.AO<>チャリンダーとりあえずメールくれ<br><br>asitaharerukana1124@yahoo.co.jp<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 06:57:46.64 ID:7yHMZUAO<>あはぁ<br>昨日、ネカフェ辞めたと思ったら、すぐ近くに２階だてマックを発見<br><br>オレンジジュースを注文し、余ったマックと一緒に頂き、そのままグ～<br><br>宿泊費が飯代込みで100円ってお得だわ<br><br>それといきなりのメールの方には送れませんなぁ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 07:01:07.35 ID:jpcCMUAO<>おはようチャリンダー君。もう出発かね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 07:07:41.73 ID:SEEfGG6o<>本当にマック好きだなｗｗ<br>飲み物は飯じゃないぞｗｗ<br>カロリー取らないと体温上がらないから注意な。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 07:17:23.04 ID:oKI14OA0<>海沿いルートは稚内まで店があんまり無いんじゃね<br>それより国道12号を札幌から旭川方面、旭川から国道40号を最北端までが<br>町がたくさんあって良いかもよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 07:21:44.89 ID:mElwP7Uo<>日本一長い直線はどっちのルート？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 07:29:26.13 ID:7yHMZUAO<>今から出発します<br>無理臭いけど、留萌のライダーハウス目指してみます<br><br>ちなみに、国道何号線か聞いてもいいかな？<br><br>交番見あたらないし、コンビニは知らないと言われてしまった<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 07:33:19.21 ID:EVJ23bso<>国道12号線は日本一長い直線道路だ。<br><br>まあその気になれば留萌までは行けるかも・・・　　　しれないな・・・<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 07:48:03.80 ID:SEEfGG6o<>最短で留萌行くなら231号（最初は石狩目指す感じ、その後海沿い北上）だけど<br>石狩過ぎたら店とか何もないと思う。そして130キロくらいある。<br>安全策とるなら275号（江別→美唄→砂川→深川）通って深川の時点で<br>何時なのかで留萌方面ｏｒ旭川方面のどちらから宗谷目指すか決めたほうが<br>何か遭った時に対応できるかも。<br>安全運転でがんばれ！<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 08:07:19.54 ID:7yHMZUAO<>ごめん<br>既に書いてあったね<br>それと、空気入れのやり方あってるだろうか？<br><br>http://imepita.jp/20090620/288200<br><br>ネジを緩めてワンプッシュ金色の金具を装着して、空気入れを装着したら、鼻息ﾌﾝﾌﾝ!<br><br>おｋ？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 08:09:19.49 ID:OIKcPR2o<>去年ママチャリで山形から北海道一周した奴が、札幌の隣の石狩市から一日で<br>留萌のライダーハウス行けたみたいだから大丈夫かも。<br>海沿いの231で。ライダーハウスみつばちは結構評判いいみたい<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 08:10:05.82 ID:OIKcPR2o<>今ドコだ？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 08:19:46.85 ID:7yHMZUAO<>昨日のタワーあたりにいる<br>http://imepita.jp/20090620/293030<br><br>市場の人に聞いてみたら、食料ゲットした！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 08:22:50.16 ID:OIKcPR2o<>それは喉渇きそうだｗｗ結局どのルートで行くんだ？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 08:26:54.02 ID:SGpYH6DO<>空気入った？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 08:47:16.96 ID:jpcCMUAO<>それ上のレバーロックしなきゃいけないんじゃないの？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 08:50:58.06 ID:FGxQyoAO<>ﾁｬﾘﾝﾀﾞｰ頑張れ!<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 09:01:38.59 ID:7yHMZUAO<>国道231ルート<br><br>空気入ったかわかんない<br><br>今にも死にそうなおじいさんが来月、北海道を一周するとか言ってた…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 09:09:39.29 ID:YbCw3kDO<>北海道土産は<br>やきそば弁当(カップメン)な<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 09:49:23.68 ID:OIKcPR2o<>今ドコー？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 10:25:49.39 ID:7yHMZUAO<>去年の旅人って超スゲェわ…この突風の中１日で萌まで行くなんて…<br>まだ札幌から20㎞しか進んでない…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 10:49:43.96 ID:/5qgY.SO<>自分のペースで<br>鮭とばむしゃくしゃしながら<br>がんばれﾁｬﾘﾝﾀﾞ-<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 10:59:49.26 ID:XJuol5.o<>いいなぁ北海道チャリで旅したい<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 11:06:31.54 ID:OIKcPR2o<>天気見たら4～5ｍの風だけど実際は違うのかな。<br>20㌔位だと石狩抜けたくらいかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 11:15:50.27 ID:g5RFlCI0<><br>がんバレー<br><br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 11:18:31.20 ID:FGxQyoAO<>&gt;&gt;223<br>北海道チャリの旅は、「水曜どうでしょう～ｻｲｺﾛの旅」よりも厳しいぞｗｗｗｗｗｗｗｗ  <br>海沿いルートは横風がキツいし山側ルートは峠キツいしクマー出るしｗｗｗｗｗｗｗｗ  <br><br>けど、旅人には優しい人が多いのは事実だ。  <br><br>&gt;&gt;ﾁｬﾘﾝﾀﾞｰ <br>風は辛いわな…けど、体休めながら走るんだぞ！  <br>無理は禁物だからな！ <br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 11:24:48.71 ID:5X29Fdgo<>苫小牧の文字が読めない、苫小牧から函館に行って北上すると言う。<br>これだけ地理にうといのに地図を持っていなかった。<br>折角au携帯を持っているのにEZナビができないとほざく。<br>何度も道間違えたり数十キロも逆送とか、普通萎えて・・・<br>まあ、あれだ、がんがれﾁｬﾘﾝﾀﾞｰ<br>死ぬなよ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 12:07:02.32 ID:iFywlAso<>チューブは仏式かい？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 13:02:15.24 ID:OIKcPR2o<>無事に進んでるんだろうかｗｗ1時間に一回位はレスほしいとこだのぉ<br>留萌から上は携帯も死亡するとこあるし店も無くなるから心配だｗｗ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 13:05:10.99 ID:7yHMZUAO<>仏式？何ぞそれ？<br>まぁ、いいや…やっと札幌から55㎞…<br><br>登り坂…ﾝｯﾊﾟｯﾈｪ…<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 13:06:43.96 ID:HLF1iYko<>小樽市はいった！！<br><br>・・・・・なんてぇ事言い出さなきゃいいけどｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 13:08:13.41 ID:OIKcPR2o<>おお無事だったかｗｗ大体半分か。無理せず頑張れよｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 13:23:07.32 ID:usAEV2AO<>頑張れ頑張れ！<br>景色も見ろよ～ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 14:00:54.68 ID:81PdQGI0<>オロロンルートかー<br>あの景色、もう一度走ってみたいぜｗｗ<br><br>数える程しか信号無いんで案外進めるぞｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 15:36:46.30 ID:HLF1iYko<>いくらいい景色っつっても<br>延々変わり栄えしなくてﾒｹﾞｿｳな気がするｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 15:48:10.87 ID:bruu.EDO<>&gt;&gt;230乙です。<br>バルブ（空気入れる所）の形状。<br>日本では３種類使われてるらしい、ママチャリ風か、自動車風か、それ以外（←フランス式）<br>それぞれ空気入れの口の形状が違う。<br>ママチャリ風、自転車風は説明できなくはないけど、フランス風は分からない。<br>朝の空気の入れ方について&gt;&gt;228さんが、レクチャーしてくれるのだと思う。<br><br>自転車  バルブ<br><br>ググると携帯でも見られるから見て報告を。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 16:05:45.61 ID:YbCw3kDO<>ﾁｬﾘﾝﾀﾞｰ今どこ？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 16:25:25.86 ID:usAEV2AO<>&gt;&gt;237<br>おそらく、海沿いを札幌から留萌に向けて爆走中<br>札幌から80キロくらいは進んだかなあ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 16:25:48.81 ID:7yHMZUAO<>石狩の川島のセイコーマートに来た…<br>途中、強烈な睡魔に襲われて近くのバス停に１時間位寝たと思う<br><br>それと、セイコーマートってコンビニかい!?<br>地方の吉野家みたいなチェーン店だと思ってたよ<br><br>http://imepita.jp/20090620/584940<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 16:33:55.93 ID:EVJ23bso<>おお！！<br>100円ナポリタンだなwww<br><br>紫煙に行きたいが、仕事がなぁ・・・　ｽﾏｿ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 16:37:29.42 ID:81PdQGI0<>コンビニなのに安くていいよなｗｗ<br><br>カード作るとお得だぜ<br>チャリダー、ライダーに出会う度に薦められたｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 16:42:38.29 ID:1nTvEkQ0<>その先トンネルが多くないか？<br>今日はその辺で・・・の方がいいような気もするが<br>山間部の野宿は危険の香り<br>留萌はまだまだ先だよな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 17:20:10.67 ID:OIKcPR2o<>浜益の川下でいいのかな？今日はちょっと辛そうだな・・<br>その道ってみんなかなりのスピードで飛ばすからちと心配だ・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 17:21:11.21 ID:OIKcPR2o<>セイコーマートは飲み物も安いぞｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 17:29:01.05 ID:MAfsUvQo<>でも１?紙パック１００円お茶がないけどな<br>今はあんのかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 17:50:12.61 ID:5X29Fdgo<>相変わらずどこにおるのか分からんのう。<br>石狩の川島のセイコーマートをぐぐると<br>&gt;&gt;243その地名くらいしか出てこんな。<br>ここか<br>http://walk.eznavi.jp/map/?datum=0&unit=0&lat=%2b43.37.0.088&lon=%2b141.26.39.005&fm=0&cp=mapmail_popup_nw<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 18:24:21.58 ID:OIKcPR2o<>どこまで行ったかなぁ。。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 19:05:24.60 ID:SEEfGG6o<>留萌のライダーハウスは21時までにチェックインが<br>条件なんだが間に合うのかな…<br>もう暗いだろうしどうしてるんだか…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:22:16.86 ID:SGpYH6DO<>まさかヒグマと遭遇…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:26:27.36 ID:OIKcPR2o<>チャリンダー<br>遅れそうなら電話だけでもしとけよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:29:51.64 ID:OIKcPR2o<>ここが窓口0164-42-0963<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 19:40:33.22 ID:SEEfGG6o<>&gt;&gt;250<br>予約受け付けてないし、電話で連絡しても21時過ぎたら入れないんだ。<br>それが利用ルールだからね。<br><br>間に合いそうにないならホテル等探すか野宿するしかない場所なんだよな。<br>道の駅も留萌過ぎないとないし。<br>出発時はぎりぎり間に合うかな～と思ってたけど…<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 19:41:59.52 ID:usAEV2AO<>予約は受け付けないって書いてあったし、<br>電話しても意味ないんじゃ…<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 19:43:53.24 ID:7yHMZUAO<>ﾊｧﾊｧ…お、お待たせ！<br><br>やっと電波が届く何処まで来た…<br>今、増毛町にいます<br>留萌まで、20㎞切った！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:45:27.23 ID:OIKcPR2o<>&gt;&gt;252<br>チャリダーには優しいはず！！と思ってるんだがな・・<br>チャリンダーの日焼け火傷が心配で・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:47:00.77 ID:OIKcPR2o<>おおおおおおおおおお<br>ｶﾞﾝｶﾞﾚ！！なんとか間に合うかも！！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:52:22.80 ID:usAEV2AO<>レスはいいから急げ～～！<br>商店街の並びっぽいとこみたいだったよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 19:53:16.61 ID:YbCw3kDO<>あと1時間頑張れよ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 19:58:25.69 ID:SEEfGG6o<>あと20か！電波なしは不安だろう…暗いし辛かろう…<br>大丈夫だ、きっと間に合うからがんがれ！<br>駅前だ！留萌駅目指せ！そこからすぐだ！<br><br>&gt;&gt;255<br>ルール守るのがライダーハウス利用の条件だからね。<br>どこも一緒なんだけど。<br>道に迷って探してるんじゃなくて最初っから間に合わないかもってのは<br>やっぱり違反なんだよ。優しさとかの問題じゃなくね。<br>特にこうやってネット上で公開してる以上甘えは駄目。<br>ライダーハウスがブログとかで紹介されて人来るようになったけど<br>そのせいで閉鎖になったって所も多いから。<br>でも…近場まで行って電話すれｂ…ｹﾞﾌﾝｹﾞﾌﾝ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 20:01:37.47 ID:81PdQGI0<>留萌には間に合いそうだが…街中で迷いそうで心配<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 20:21:42.09 ID:G/4n/cAO<>&gt;&gt;210<br><br>英式に見えるけど、そんなワケねぇーよな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 20:25:05.06 ID:81PdQGI0<>グレートジャーニーなのでフレンチバルブのはず<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 20:26:02.74 ID:SGpYH6DO<>うおお！チャリンダーがんがれ！がんがれよー！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 20:52:51.45 ID:mElwP7Uo<>空気入れの使い方教える時にキャップ外したら仏式だったよ。<br>ゴム糊使ったパンク修理やったこと無いって言ってたからイージーパッチも渡しといた。<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 21:04:37.10 ID:7yHMZUAO<>ムリっしたぁｗｗｗｗｗｗくやしいのうｗｗｗｗｗｗくやしいのうｗｗｗｗｗｗ<br>場所が全然判んないｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 21:06:06.94 ID:OIKcPR2o<>ちょｗｗ今留萌か？そこら辺の人に聞くか電話で場所聞け<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:11:55.18 ID:SEEfGG6o<>どこにいるんだ？<br>留萌にはいるのか？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 21:12:42.60 ID:7yHMZUAO<>聞いたんだが、もう手遅れかなと<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 21:14:22.02 ID:OIKcPR2o<>諦めるなｗｗｗｗｗｗｶﾞﾝｶﾞﾚ！！！！！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 21:14:52.94 ID:usAEV2AO<>電話して一応場所きけ<br>ダメもと<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:15:30.69 ID:on181EMo<>まずいな<br><br>気温かなりさがりそうだし<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 21:20:01.69 ID:OIKcPR2o<>札幌から12時間かけて走ってきたんだ諦めるな！店の人にも説明しろ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:28:40.56 ID:ia/oQW.0<>やっぱり町中で迷ったのか・・・時間内についてただろうに<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:29:43.70 ID:81PdQGI0<>地図見ると駅から二つ目の信号(5差路)を右折して左手みたいだな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:30:35.51 ID:V9AHA4Uo<>初めてなら無理も無い<br><br>関東のほうはかなり涼しくなっているから北海道はすげえ寒いんだろうな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:35:07.19 ID:iFywlAso<>&gt;&gt;210で合ってると思うが一応貼っとく<br>ttp://www.cycle-life.com/mainte/(02)pump/pump.htm<br>知ってると思うがママチャリと違ってタイヤの横っ腹を片手で思いっきし押しても<br>凹まんぐらいカチカチに入れるんだぞ<br>レバー立てたらロックか寝かしたらロックかは、空気入れによって違うんやね(@.@)<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:46:51.05 ID:ia/oQW.0<>電話してみたのかなあ・・・・<br><br>留萌なんもなさそうだ　　キャンプ場はあるのに<br>やっぱりわたる前にテント買うべきだったね<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 21:53:05.55 ID:SEEfGG6o<>パー速激重タイムに入ったね・・・<br>どうなっただろう？<br><br>もしNGなら20キロ先に道の駅がある。<br>気力・体力が持たないなら留萌線はほとんど無人駅だから<br>線路沿いに進めば無人駅直ぐに見つけられるはず。<br>大好きなマックはない・・・<br>最低気温は13℃らしいから海風除けられる場所なら<br>少しは休めるはず。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:26:18.49 ID:1nTvEkQ0<>相変わらず冷や冷やさせてくれる奴じゃのうｗｗｗｗ<br>だからこの前のグーグルマップダウンロードして使っとけば<br>現在地位はわかっただろうにｗｗｗｗ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 22:34:52.76 ID:7yHMZUAO<>みつばちハウス見つけたんだが断られたよ<br><br>明日のルート考えて、バス停か道の駅、吉野家などを探そうか<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:50:01.35 ID:ia/oQW.0<>残念だったのう～～～　おしかった・・・<br><br>留萌の両隣の駅は無人駅だよ<br>一応駅舎はあるらしい<br><br>留萌の町中にマックとケンタは見えるが、<br>24時間じゃないだろうなあ・・・<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:50:09.83 ID:1nTvEkQ0<>その先マックも吉野家も見つからんぞ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:52:17.34 ID:ia/oQW.0<>マックじゃない、ごめん、モスｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:55:59.14 ID:SEEfGG6o<>そうか。残念だけどやっぱりルールはルールだもんね。<br>吉野家もあるの旭川くらいじゃないかな？<br>一応ちょっと上に書いたけど道の駅の一番近いところは<br>海沿い232号北上して「おびら鰊番屋」ってとこ。<br>ちなみにこの先232号沿いにはいくつか道の駅あるから何とかなるかな？<br><br>留萌から道央に戻るのはロスになるし<br>この先は道北、道央共にほとんど何もないのに変わりないから<br>このまま232号北上でも良いと思うよ。<br><br>それと、今日1日すごく距離走ってるよ！<br>よくがんがった！お疲れ様！<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 22:58:05.29 ID:7yHMZUAO<>ちなみに、ライダーハウス見つけたのが、21:20だった<br><br>今日の教訓<br>その１<br>沿岸ルートはﾊﾟｯﾈｪｯｽ!登り坂を風吹かれながら、長時間登り続けることができる体力の持ち主以外は行き倒れる可能性が本当にあるわ<br>初心者は体力有っても辞めとけ！<br>登り坂と、なっがぁーいトンネルをいくつ超えたか判んない<br>その間、携帯電話は圏外でコンビニどころか民家すらねえから！<br><br>その２<br>旅中のチョコレートはスゲェ効く！<br>かわいいお姉さんからチョコレート１個貰ったんだけど、効力絶大！<br>チョコレートはちょっと苦手な自分だけど、次があったら絶対持っていく事にした<br><br>そのお姉さんは、今頃キャンプ場でテント張って寝てるはず<br>干し肉などの保存食！これもかなりありがたい！<br>適度なカロリーを摂取し、空腹を満たしたいときは、スルメなどの方が良い場合もある<br>カロリーメイトだけが保存食じゃないと言うことを知った<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 22:59:20.98 ID:6jD22QAO<>ルールに縛られて旅人を放り出すなんて糞みてえなとこだなｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 23:03:07.74 ID:yPYpAUI0<>頑張れ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:04:53.22 ID:jpcCMUAO<>&gt;&gt;285<br>スゲェ…スゲェよチャリンダー！<br>たった一日でこんなにも逞しくなるなんて…<br>これが北海道なのか…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 23:05:37.23 ID:TDRcLsSO<>&gt;&gt;286<br>ライダーハウスは民間有志が格安か無料で提供してる休憩場所。<br>ルール守れない奴は来なくてよろしい。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:09:36.44 ID:6jD22QAO<>&gt;&gt;289<br>ああ、やっぱり糞みてぇなとこなんだな。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:18:51.85 ID:WwQXEMAO<>&gt;&gt;290<br>ああいう所にたむろしてたり住み着いてる奴らは旅人じゃないから<br><br>おれは行ったこと無いけど留萌のヌシの噂は聞いたことある<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 23:21:45.77 ID:A8qe.Gk0<>ル－ル無用ってｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:33:20.98 ID:SEEfGG6o<>&gt;&gt;285<br>チョコとか飴（ハイチューとかのソフト系）、ブドウ糖とかは<br>即効性があっていいよな。<br>クエン酸水に溶かしただけでも結構体力回復に効くし。<br>量に注意だけど。<br><br>何かチャリンダーがどんどん進化してるｗｗ<br>寝場所は見つけられたかな？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/20(土) 23:33:50.76 ID:7yHMZUAO<>ところで、絶対に内陸ルートを進みたいんだが、国道何号線かな？<br><br>何町方面かも教えてくれたら、ありがたい<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:42:27.87 ID:urDZ5E20<>多少南下することになるが233号線通って深川市にでられる。そこから<br>旭川（あさひかわ）＞士別（しべつ）＞名寄（なよろ）ルート<br>名寄から上は街中じゃないがライダーハウスは点在している<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/20(土) 23:43:56.54 ID:kGGEQww0<>留萌だと！そのまま海岸線を北上すればいいと思います。内陸遠い・・・<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/20(土) 23:46:11.26 ID:ia/oQW.0<>確かに海岸線が一番近いよな・・・<br>でも、テントないときついかも　線路からも外れるし<br>２３３号で線路沿いに進む感じかな<br>結構戻ることになりそうだけど<>
