以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/27(木) 19:14:24.65 ID:M.vIHYM0<>【Part 1】<br><br>東京から福岡までチャリでラーメン食べに行きたい<br>http://takeshima.2ch.net/test/read.cgi/news4vip/1248908675/<br><br><br>【Part 2】<br><br>【東京】ハリーのチャリで食い倒れ旅【福岡】<br>http://ex14.vip2ch.com/part4vip/kako/1249/12490/1249044575.html<br><br><br>【Part 3】<br><br>【東京】ハリーのチャリで食い倒れ旅2　関西編　【福岡】<br>http://ex14.vip2ch.com/part4vip/kako/1249/12493/1249372567.html<br><br><br>【Part 4】<br>【東京】ハリーのチャリで食い倒れ旅３ 山陽編【福岡】<br>http://ex14.vip2ch.com/part4vip/kako/1249/12497/1249714703.html<br><br><br>【前スレ】<br>【福岡】ハリーとツレのチャリで珍道中の旅・九州/山陰編【東京】<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1250270150/<br><br><br>【スペック】<br>ハリー ◆isgmyqRsI6　　　　　　　　　　　ゴロー<br>21歳、180cm、67kg(多分)、学生　　　　　　21歳（多分）<br>チャリ：CENTURION CROSSLINE50　          チャリ：GIANT GREATJOURNEY　<br><br>※ゴローちゃんは書き込みはしないよー<br><br><br>【装備品】<br>テント、寝袋、マット、携帯充電器など諸々<>【福岡】ハリーとゴローのチャリで帰ろうの旅・山陰/関西編【東京】
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/28(金) 03:28:43.48 ID:uBZLxGs0<>979 ：以下、VIPにかわりましてパー速民がお送りします ：2009/08/28(金) 02:51:53.08 ID:uBZLxGs0<br>    鳥取大食い情報<br>    ※ちょっと古いかも…だから電話して確認してね<br><br>    羽合町の　（東伯郡湯梨浜町）中華レストラン悟空<br>    中華料理の飲茶ショウロ－ポ を40分で50個食べたらタダ<br>    中華レストラン悟空 姉妹店　北栄町のラーメン柔は餃子の大食いしてる<br>    住所 鳥取県東伯郡湯梨浜町久留１１-２<br>    電話番号 0858-35-4705<br>    営　業　午前１１時～午後３時、午後５時～９時３０分<br>    定休日　木曜日<br>    地図：http://imepita.jp/20090828/101200<br>980 ：以下、VIPにかわりましてパー速民がお送りします ：2009/08/28(金) 03:00:40.55 ID:uBZLxGs0<br>    鳥取デカ盛り情報１<br><br>    洋風レストラン　　Ｂｅｌｉｅｖｅ（ビリーブ）<br>    営業時間　朝９：００～２１：００<br>    定休日　　水曜日<br>    ＴＥＬ　　0857-31-4936<br>    場所　鳥取市湖山北１丁目４１９<br>    地図：http://imepita.jp/20090828/108040<br><br>    ※Believeのなかでお薦めなのが[パワフルカレー]。あれだけのボリュームで手ごろな値段。普通の店の量では満足できないという人に特にお薦めです。<br>    また,甘いものが好きな人にお薦めなのが「パワフルパフェ」。<br>    これもまた,ボリュームがありその量にしては値段も安い。味も悪くはありません。<br>    鳥取大学に近いこともあり、学生が多く利用しています。<br>    とりあえず、一度行ってみることをお薦めします。<br>981 ：以下、VIPにかわりましてパー速民がお送りします ：2009/08/28(金) 03:14:48.62 ID:uBZLxGs0<br>    鳥取デカ盛り情報２<br><br>    wikiにも載ってる有名デカ盛り店『べるしい』<br>    住所：鳥取市緑ヶ丘1-11-11<br>    TEL：0857-27-4536<br>    営業時間：11：00～21：30<br>    定休日：月1回不定休<br>    地図：http://imepita.jp/20090828/115460<br>    メニュー例：http://imepita.jp/20090828/116190<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 16:52:23.91 ID:96ZWCADO<>&gt;&gt;247<br>これは…wktk<br><br><br>見学出来無かったので遠くからーhttp://imepita.jp/20090830/606281<br>あたご<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 16:54:39.95 ID:96ZWCADO<>&gt;&gt;245<br>まじですか！？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 16:59:11.32 ID:0uPG68k0<>&gt;&gt;249<br>あくまで地図上だし実際走ったわけじゃないから何とも言えないけどね<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 17:00:25.04 ID:lXgiJEDO<>あたごキター！！<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 17:01:57.02 ID:96ZWCADO<>http://imepita.jp/20090830/611980<br>なんかキモいｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 17:07:44.84 ID:.MbRXADO<>&gt;&gt;249<br>&gt;&gt;114&gt;&gt;117<br>敦賀から南下する時に壁があるのよ。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 17:12:05.81 ID:96ZWCADO<>&gt;&gt;253<br>壁をkwskおながいします<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 17:27:19.61 ID:.MbRXADO<>&gt;&gt;254<br>俺は車で通っただけなんだけど、それでも嫌になってくる。<br>箱根よりはマシなのかな？<br>両方知ってる人がいればハリーに伝わりやすいんだろうけど…<br>あと、道が狭い割に交通量も多い。特にトラックが怖い感じ。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 17:44:15.79 ID:96ZWCADO<>車でも嫌になるとか…(((( ﾟдﾟ)))ｶﾞｸﾌﾞﾙ<br><br>危なそうなのでやめておきます<br>アドバイスありがとうございました！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 17:53:35.62 ID:.MbRXADO<>あっ、でもおりをん達や非難所の過客さんは越えてるから、きついだろうけど、無理ではないとは思う。<br>敦賀は敦賀でソースカツ丼が名物なんで、ハリーの食欲とゴローちゃんの登坂を兼ね合わせて考えてね。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 18:02:35.98 ID:96ZWCADO<>&gt;&gt;257<br>なるほど<br>わかりました、話し合ってみますね<br><br>http://imepita.jp/20090830/647160<br>多分人生で初福井<br><br><br>台風近づいてるってまじですかい？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 18:15:36.69 ID:FYoBkdc0<>&gt;&gt;258<br>その辺り全部走ったけどR8は鈴鹿よりは少し低い感じ。<br>ちなみに隣のR161は鈴鹿よりキツいｗｗ<br><br>関ヶ原はR365よりR21の方が断然楽。<br>というか名古屋方面への道で一番楽ｗｗ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 18:20:08.63 ID:96ZWCADO<>とりあえず今コンビニで地図を見ました<br><br>３０３での滋賀入りはまあ大丈夫として、入ったあとの琵琶湖の北岸ってトンネルと峠ばかりなんですね…('A`)<br><br>明日に滋賀入って琵琶湖岸<br>明後日関ヶ原越えて名古屋<br>と考えてましたが行けるかな…<br>ゴローちゃんの膝が心配だ<br><br><br>あ、ゴローちゃんサポーター買いましたー<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 18:36:26.18 ID:FYoBkdc0<>r557を通って海津大崎経由なら峠を一つパス出来て楽だぜ。<br>この辺りが湖岸道路の中で一番走ってて気持ちいいｗｗ<br>その先、つづらお崎は通っては駄目だよｗｗ<br><br>今津浜はキャンプしやすいぞ。<br>駅前のホテルで300円で入浴可能だし平和堂があって便利。<br>琵琶湖一周するときはいつもココにテント張ってる。<br>泳いで汗を流すのもありｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 18:47:58.18 ID:H0BqysIo<>&gt;&gt;258<br>　台風11号は30日午後、関東地方の南海上を北上した。気象庁によると、今後も発達しながら北上を続け、<br>31日昼前には関東地方に接近する見込みで、同庁は大雨や強風、高波への警戒を呼び掛けている。<br>　気象庁によると、台風11号は30日午後5時、八丈島の南南東約210キロの海上にあり、時速20キロで北西に進んだ。<br>中心気圧は980ヘクトパスカル、中心付近の最大風速は30メートルで、中心から半径60キロ以内では風速25メートル以上の暴風が吹いている。<br>　台風11号は31日未明には伊豆諸島付近に達し、同日昼前には関東地方に接近。<br>前線の活動が活発になるため、関東地方では30日夜から、東北地方の太平洋側では31日昼ごろから雨が強まる見込みで、<br>同日午後6時までの予想雨量は、関東地方の多い所で300ミリ、東北地方では150ミリに達する。<br><br>今のところは南関東直撃ペース。っつーかすでに東京は大雨です。<br>　<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 20:19:12.60 ID:L./YzKs0<>つかまだ走ってんのかな？<br>気を付けてなー！<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 20:34:49.68 ID:96ZWCADO<>お風呂入ってましたーさっぱり！<br><br>今は休憩室で休んでます<br>みんす圧勝過ぎだろ……日本＼＾o＾／ｵﾜﾀ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 20:36:57.37 ID:40pf2v.o<>&gt;&gt;264<br>どっちがどっちって話しをするつもりはないが、特定される状況で気軽に政治の話はしないほうがいい<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 21:01:14.21 ID:96ZWCADO<>&gt;&gt;261<br>今津浜って琵琶湖のどの辺りですか？<br><br>台風全く関係なくてワロタ<br>関東の皆さんは気をつけてくださいm(__)m<br><br><br><br><br>あ…、部屋の窓あけっぱだった…＼＾o＾／<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 21:09:23.46 ID:.MbRXADO<>&gt;&gt;266<br>高島市です。<br>近江今津っていう湖西線の駅の近く。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 21:15:02.48 ID:96ZWCADO<>&gt;&gt;267<br>ありがとうございますm(__)m<br>明日地図で確認してみます<br><br><br>休憩室でゴロゴロしてるのにいつまでたってもゴローちゃんが来ない…サウナで逝ってしまわれたのだろうか<br><br><br>明日は琵琶湖西岸の米原辺りを目指します<br>そして何も問題が無ければ明後日に名古屋でし！<br>時間的にまた、パセリ…？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 21:15:25.63 ID:s5j/L1Io<>&gt;&gt;266<br>部屋ってｗｗ自宅じゃないよな？<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 21:22:47.47 ID:96ZWCADO<>&gt;&gt;269<br>もちろん王子神谷から約７０kmの自分の部屋です<br>一人暮らしー<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 21:25:26.63 ID:5LCHKNM0<>&gt;&gt;270<br>一ヶ月以上部屋の窓開けっ放しって凄いことになってそう・・<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 21:34:20.32 ID:96ZWCADO<>&gt;&gt;271<br>しかも窓際にベッド！！<br>帰って安眠出来るだろうか…<br><br><br><br>ここで報告です<br><br>名古屋からまた一人旅になりまーす＼＾o＾／<br>ゴローちゃんが用事があって名古屋から輪行か送るかするみたいです<br>琵琶湖あたりでバイバイして自分は大阪に行こうかと考えましたがｗｗｗｗそれは可哀相なのでｗｗｗｗ<br><br>という訳で名古屋からは行けなかった場所に行きつつガンガン進みます！<br>決めてるルートは御殿場ルートだけですがｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 21:35:55.40 ID:40pf2v.o<>名古屋-岐阜-富山-新潟-長野-山梨-富士越え-御殿場<br>で頼む<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 21:53:00.12 ID:96ZWCADO<>死んじゃうｗｗｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 21:55:18.11 ID:5LCHKNM0<>御殿場からは町田でR16に入って春日部からR4を北上して青森ー北海道<br>で頼む<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:04:40.08 ID:s5j/L1Io<>Hマンには、是非！R413を走破してもらいたいｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 22:04:56.58 ID:5LCHKNM0<>ところで御殿場にも有名なデカ盛り店があるねｗｗ<>
テント蛇<><>2009/08/30(日) 22:05:03.99 ID:wqMOj8I0<>もう少し長居して旅の話も聞きたかったのですが……<br>犬の世話があったので失礼させていただきました<br>予定が合えば静岡通過時も支援したいと思います<br>http://imepita.jp/20090830/776510<br>http://imepita.jp/20090830/779150<br>http://imepita.jp/20090830/791930<br><br><br>前スレ&gt;&gt;827<br>自分で届けたぞ!!<br><br><br><br><br><>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:08:36.04 ID:s5j/L1Io<>(・∀・)ｂ　ＧＪ！！&gt;&gt;278<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 22:09:06.69 ID:5LCHKNM0<>&gt;&gt;278<br>やはりダウンヒルの方でしたか！<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 22:13:23.52 ID:96ZWCADO<>&gt;&gt;275<br>ゴールを華麗にスルーですかそうですかｗｗｗｗ<br><br>&gt;&gt;276<br>R416kwsk<br><br>&gt;&gt;277<br>うほっそれはｗｗｋｔｋ<br><br>&gt;&gt;278<br>本当に今日はありがとうございました！m(__)m<br>カキコミ内容からもしかしてテント神さんかなぁー、と予想していたらその通りでｗｗ<br>さらに静岡時もですか！？皆勤賞のようだ…ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:18:08.87 ID:fspg8oAO<>松島を見に行くんだ！ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:20:14.13 ID:s5j/L1Io<>&gt;&gt;281<br>国道413号（こくどう413ごう）は、<br>山梨県富士吉田市から神奈川県相模原市に至る一般国道である。<br>並行して走る国道139号に比べて渋滞が少なく、<br>道志川の清流に沿っていることからバイクツーリングの目的地に選ばれる。<br>観光地としても人気があり、東京から山中湖に至る近道であることから<br>自転車競技愛好者などもしばしば通行する。<br><br>ライダーの聖地って所かな？<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 22:23:35.28 ID:96ZWCADO<>&gt;&gt;282<br>東北…(；＾ω＾)<br>僕はもう旅はきついです…orzほら、寒くなるし！<br><br>&gt;&gt;283<br>ありがとうございます！<br>なんか読んでる分にはよさ気ｗｗ<br>ルート的にはどう入ってどう出る感じですかね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 22:24:53.71 ID:40pf2v.o<>&gt;&gt;282<br>日本三景制覇か、そりゃ必須だなｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:25:48.46 ID:fspg8oAO<>&gt;&gt;284<br>大丈夫！<br>東京から出れば頑張らなくても３日あれば着くからｗｗ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 22:28:09.63 ID:96ZWCADO<>日本三景のうち二つを見たと思うと自分でも驚きますｗｗ<br>でも東北はもうつらいーｗｗｗｗ<br><br><br><br>約一ヶ月の自転車生活のお陰で、最近レーパンの綿が薄くなってきたような…<br>そしておけつにできものができかけているような…<br>あと一週間ほど…行けるだろうか<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:29:23.18 ID:ryh3.p2o<>&gt;&gt;287<br>GO！センチュリオン！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 22:32:13.14 ID:5LCHKNM0<>&gt;&gt;287<br>インキンタムシは水虫用の薬で治るぜ！<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/30(日) 22:39:49.46 ID:96ZWCADO<>いやあああああインキンだけはいやああああああああああ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:42:14.97 ID:s5j/L1Io<>R246の「ぐみ沢丸太」交差点の先を左斜めに入って<br>箱根裏街道R138ひたすら進むと、「旭日丘」の交差点を右折<br>そこがR413ひたすら、道なりで神奈川県相模原市の津久井町(津久井湖)にでるよ<br>大きな通りとしては、R16で駅だと横浜線の橋本駅まで行けるよ<br><br>でも、R246をひたすら走った方が楽かなｗｗトラック多くて、空気汚いけど<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 22:50:16.06 ID:ryh3.p2o<>&gt;&gt;290<br>サドルはセンチュリオンクロスのままなのかな？<br>長旅をしてきて、CROSS-LINE50の簡単なインプレ欲すぃ～<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 22:58:56.09 ID:H0BqysIo<>つーか雨の前に泥棒が入っている心配は無いのか？<br><br>あとは入り込んだ雨＆夏の暑さで部屋がカビカビとか。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/30(日) 23:02:13.72 ID:rmlqeF2o<>腐海に飲み込まれてるな・・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/30(日) 23:34:20.40 ID:HpBZCIAO<>&gt;&gt;266<br>台風本体は関係ないけど、前線を刺激するから勃起した前線が南下してくるぞ。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 06:50:17.49 ID:xfnDIYgP<>パセリリベンジと聞いて、廊下をコケながら飛んできました！<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 07:01:34.73 ID:TWK.r.DO<>おはようございます<br><br>温泉もあって２４時間の休憩室もあって芝生の上にテント張れて…<br>良い事づくめな訳が無かった！<br>風がめっちゃ強くてテント浮くわ雨も降るわで…<br><br><br>寒いけどがんばります…<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 07:02:35.07 ID:TWK.r.DO<>あ、泊まったのは道の駅シーサイド高浜です！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 07:40:19.91 ID:ZPcXQUAO<>おはよ☆！<br>がんがれｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 07:48:32.23 ID:Dh3537Eo<>テント潰れたりせずによかった　今日も気をつけていってくれ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 07:52:43.60 ID:TWK.r.DO<>さっき小樽→鹿児島のチャリダーと話してきましたー<br>まだまだ旅人はいるもんですねぇｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 08:10:36.20 ID:VlqNLMAO<>福井→パセリ→ﾌｯｼﾞｯｻｰﾝ→小樽→東京ですねわかります<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 08:16:40.96 ID:TWK.r.DO<>富士山は９月以降は一般人は登れません／＾o＾＼<br>もうこれ以上距離を伸ばす気はないれす^p^<br><br><br>&gt;&gt;名古屋宿蛇さん<br>明後日か明々後日はいつ頃ならお時間が開いているでしょうか…(´・ω・｀)<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 08:28:27.38 ID:TWK.r.DO<>http://imepita.jp/20090831/304130<br>頂いた西日本地図、ボロボロです<br>今までお疲れ様でした(・ω・)&gt;<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 08:44:11.66 ID:TWK.r.DO<>しゅっぱーつ！<br><br>まずは小浜でコインランドリー<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 09:30:12.67 ID:5W4FTwDO<>&gt;&gt;304<br>地図もお疲れさま！<br><>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 10:30:01.38 ID:TWK.r.DO<>小浜で雨ーorz<br><br>コインランドリーで洗濯してるあいだに本屋で地図確認ー<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 10:42:43.92 ID:5W4FTwDO<>誰もつっこんでないみたいだけど、<br>&gt;&gt;268米原は東岸<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 10:45:45.75 ID:TWK.r.DO<>東岸は知ってますよー<br>じゃないのと明日名古屋に行けないですから<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 10:53:51.97 ID:5W4FTwDO<>&gt;&gt;268はおめえのレスだｗｗ<br>ま、ただの書き間違えいだとは思ったが念のためな。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 11:09:44.85 ID:TWK.r.DO<>間違えてたー＼＾o＾／<br>すみませんorz<br><br><br>小浜から山に向けてしゅっぱーつ！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 11:10:34.49 ID:VlqNLMAO<>よ……米原<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 11:18:36.93 ID:swy4hjco<>昔JATICの交通情報でずっとコメハラって言ってる女性がいたな。。。<br>首になったんじゃないだろうか。。。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 12:00:48.77 ID:TWK.r.DO<>３０３に入りましたー<br>さあ山越えだー<br><br>雨で寒い…<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 12:24:41.71 ID:TWK.r.DO<>道の駅若狭熊川宿ー<br><br>ちょっと休憩<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 12:35:18.22 ID:5W4FTwDO<>早いな<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 12:42:22.98 ID:TWK.r.DO<>雨で道が滑りますからーｗｗ<br>ここからの道が厳しいらしい…orz<br><br><br>http://imepita.jp/20090831/455230<br>梅くずきり！<br>さっぱり甘くて美味しかったです^p^<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 12:53:48.86 ID:xfnDIYgP<>あら美味しそう<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 13:06:22.96 ID:TWK.r.DO<>なんかやたらカキコミがロックされる…<br><br>出発して滋賀県に入りましたー<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 13:18:50.33 ID:5W4FTwDO<>おめ　<br>こっからが山だ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 13:27:12.17 ID:7w6eZvo0<>ところで昼飯はちゃんと食ったかい？<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 13:55:10.66 ID:TWK.r.DO<>そんなにきつくなかったー<br>ゴローちゃんはきつかったみたいだけど<br><br>という訳で山越えて人里に下りてまいりました<br>もうすぐ琵琶湖だー！<br><br><br>昼飯はまだですねー、よさ気なところなければマック行こうかと<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 13:55:37.44 ID:SEMIa460<>琵琶湖に着いたら湖岸道路のr54走った方がいいぜｗｗ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:03:31.27 ID:TWK.r.DO<>湖岸道路目指してます<br><br>人里やっぱりあったかい！気温的な意味で<br>後ろを見たら通ってきた山に雲がかかりまくりんぐ＼＾o＾／寒かったなぁ…タンクトップに合羽の気温じゃなかったな、うん<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:16:59.53 ID:TWK.r.DO<>近江今津のマック！<br>http://imepita.jp/20090831/513430<br>いただきまーす！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 14:18:16.12 ID:sAh1Jo6o<>さすがにその格好じゃ寒いだろうｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 14:19:06.09 ID:cnV/6dUo<>ひ･･･一人分？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 14:22:59.41 ID:JFMkWEAO<>近江今津いるのかー<br>ちなみに米原はよねはらじゃないぞ、まいばら。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:25:11.92 ID:TWK.r.DO<>&gt;&gt;327<br>えっ<br><br>&gt;&gt;328<br>mjdkって、ホントだ米原だ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 14:26:40.44 ID:VlqNLMAO<>ハリー知らなかったのか……<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 14:29:08.63 ID:7w6eZvo0<>米原に１，５００円のバイキングの店があるけど値段的に厳しいかな・・？<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:29:17.05 ID:TWK.r.DO<>よねはら、で自己完結してました…<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:30:42.11 ID:TWK.r.DO<>&gt;&gt;331<br>１５００は厳しいです＞＜<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 14:33:06.64 ID:cnV/6dUo<>&gt;&gt;329<br>一人分なんだ・・・<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 14:50:14.01 ID:TWK.r.DO<>ふぅ、満足<br><br><br>帰ったらチーズバーガーいくつ食えるかやってみようかな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 14:59:06.20 ID:VlqNLMAO<>レスの数だけハンバーガースレを立てるんだ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:05:57.56 ID:HEtW10Ao<>&gt;&gt;335<br>5個くらじゃないか？<br><br>多分、そこで飽きるｗｗ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 15:12:29.34 ID:TWK.r.DO<>琵琶湖ー<br>戻ってきたんだなぁ<br><br><br>飽きても入るなら入れなければならない、それが大食い<br>マックポークの時は７個目くらいから口の中が麻痺してきたおｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:20:36.80 ID:sAh1Jo6o<>&gt;&gt;338<br>それが大食いｗｗｗｗｗｗｗｗｗｗさすがだｗｗ<br><br>ってことで、東京に戻ってきたら目が回るくらい喰わせてやろうと思う。<br>気を付けて帰ってこいよ～<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 15:22:08.73 ID:TWK.r.DO<>雨がぱらついてきたーorz<br>http://imepita.jp/20090831/552190<br>湖岸道路の黒松地帯<br><br>マキノ町にはいりますた<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:25:14.98 ID:7w6eZvo0<>米原？<br>木之本からＲ３６５でショートカットしないの？<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 15:26:24.54 ID:TWK.r.DO<>&gt;&gt;339<br>なんですと！？<br>ｗｗｋｔｋしながら帰りますｗｗｗｗ<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 15:29:05.00 ID:TWK.r.DO<>&gt;&gt;341<br>ショートカットして泊まれる場所があるならするかもですが、行きの名古屋→米原の時間を考えたら今日米原でも十分名古屋間に合いそうなので…<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:39:18.20 ID:hWb5Y8Io<>関が原のど真ん中でテント<br><br>→夜中武者、足軽の亡霊がうようよ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:40:20.05 ID:7w6eZvo0<>&gt;&gt;343<br>距離的に見て大垣くらいまでは行けそうだけど、まあ通りたい道を通るのがいいかもね<br>ただ大垣は飯屋が豊富みたいだよｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/31(月) 15:40:33.21 ID:kZ4N/gDO<>じゅうぶんパセリに間に合いそうなので…と見えたけど<br>www<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/31(月) 15:47:34.23 ID:TWK.r.DO<>海津大崎ー<br><br><br>パセリの開店は１７時だから明日全然間に合いますよー<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 15:55:20.43 ID:5W4FTwDO<>&gt;&gt;341<br>8→21が楽らしい<>
名古屋蛇（充電器待ち）<><>2009/08/31(月) 15:57:38.59 ID:Dm.mmI.o<>&gt;&gt;347　ハリー<br>リハビリの後　子供の買い物行くからその後ならおｋだぞ<br>往復お疲れｗｗ<br>ロキソニンは必要か？ｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/31(月) 16:08:25.61 ID:5W4FTwDO<>&gt;&gt;347<br>&gt;&gt;261に注意<br>大浦で左折みたいだぞ。<>
