135<><font color=#FF0000>金玉ザウルス★</font><><>2008/02/28(木) 12:47:27<><a href="/bbs/read.cgi/auto/5394/1198948149/127" target="_blank">&gt;&gt;127</a><br>死ぬほどがんばるっす！<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/128" target="_blank">&gt;&gt;128</a><br>名前次長ｗｗｗｗ<br>今思えば、初代スレの<a href="/bbs/read.cgi/auto/5394/1198948149/333" target="_blank">&gt;&gt;333</a>さんは神だったかもしれません、このネーミングセンスｗ<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/129" target="_blank">&gt;&gt;129</a><br>方向的にはリア充でもネト銃でもない、新たなジャンルに挑戦しますう＞＜<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/130" target="_blank">&gt;&gt;130</a><br>すいません、必ず戻ってきます。<br>またワイワイやりましょう。なん実Ｖで。<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/131" target="_blank">&gt;&gt;131</a><br>ﾌﾌﾌ・・・・地道にやってます。<br>めどがたったらご報告します。次は、空です。<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/132" target="_blank">&gt;&gt;132</a><br>パラグライダーではないですけど、それも面白そうですねｗ<br>パラグライダーから実況中継ｗｗｗｗ<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/133" target="_blank">&gt;&gt;133</a><br>そうなんですよね！10年ぶりに募集って聞いて！<br>僕はまったくもって応募資格満たしてないんですが・・・応募してみるものなのかしらｗ<br>目が悪いので、飛行士にはなれないと思いますけど。<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/134" target="_blank">&gt;&gt;134</a><br>必ず戻ってきます。<br>技術力・財力を再びつけたら戻ってきますｗ<><>???0
136<>ザウルス応援団<>sage<>2008/02/28(木) 12:49:20<>パラグライダー実況とか無理すぎるｗｗｗｗ（電波的な意味で<><>2UffpKfc0
137<>ザウルス応援団<><>2008/02/28(木) 21:30:36<><a href="/bbs/read.cgi/auto/5394/1198948149/135" target="_blank">&gt;&gt;135</a>　次は空？<br><br>ラジコンヘリにカメラ付けて実況？<><>D4QPuRUc0
138<>ザウルス応援団<>sage<>2008/02/29(金) 06:27:05<>金玉が飛ぶんだよ<><>xnLS9pq60
139<>ザウルス応援団<><>2008/02/29(金) 21:17:23<>宇宙？海外？国内？中継？？？？金もいらず、手っ取り早く！！<br><br><br>実況オナニー中継待ってます＞＜！<><>c8qF3zl20
140<>ザウルス応援団<><>2008/03/13(木) 07:10:13<>いい子でいるのかな？<><>SWZIWj6Q0
141<>ザウルス応援団<><>2008/03/23(日) 15:02:23<>この前の女、めちゃめちゃ工ロかったって！<br>帰りの電車賃までくれたし、<br>グラビアアイドル志望だって。超カワイイｗｗｗ<br>http://pi.18erosta%2E&#110;et/qmD9clo/<><>zdw4mE..0
142<>ザウルス応援団<>sage<>2008/03/26(水) 13:54:16<>元気ですかぁ？？？？<><>herVVgDI0
143<><font color=#FF0000>金玉ザウルス★</font><><>2008/03/28(金) 00:40:16<>やっと　おやすみが　もらえたぞ！<br><br>明日から、自転車で房総半島を暴走しようと思ってます。<br>イーモバイルないけれども。<><>???0
144<><font color=#FF0000>金玉ザウルス★</font><><>2008/03/28(金) 05:23:50<>【自転車スレ】ちょっと遠出＆小旅行<br>http://jbbs.livedoor.jp/bbs/read.cgi/otaku/10939/1206648963/<br><br>うまくいくかなぁ。。。<><>???0
145<>ザウルス応援団<>sage<>2008/03/28(金) 06:52:57<>スレここじゃないのかｗ<><>zJuIdd5A0
146<>ギズモ<><>2008/03/31(月) 21:49:27<>中出ししたのに7万て！！！！！！ｗｗ<br>なんで今まで飲食なんかで働いてたんだろ。。。<br>始めっからこれやっときゃ良かったorz<br>http://www.hpranking.com/out.cgi?dir=deai&id=amour&url=053%2e0364%2e051%2e0333/same/manco.jpg?&lt;RANDOM&gt;<><>DbFWjNJM0
147<><font color=#FF0000>金玉ザウルス★</font><><>2008/04/12(土) 00:56:37<>さて、皆様いかがお過ごしでしょうか？<br>春も桜が散って、いよいよ自転車のシーズンがきたぜ！！！<br>実況してぇｗ<br><br>なんとか生きています。<br>御世話になった皆さんにいつか何かの形でお返しできることを心に秘めつつ<br>まずは生活の建て直しとがんばってます。<br><br>また実況したいなぁ。<br><br>いつか宇宙から実況する。<><>???0
148<>ザウルス応援団<><>2008/04/12(土) 01:00:49<>健闘を祈る、良き航海をｗｗｗ<><>6KuFsnaE0
149<>ザウルス応援団<>sage<>2008/04/12(土) 05:21:42<>生きてたか<><>uZUEYn1g0
150<>ザウルス応援団<>sage<>2008/04/12(土) 11:21:31<>ゴールデンウイークあたり何かやる？<><>HLoU.UvE0
151<>ザウルス応援団<><>2008/04/12(土) 11:42:52<>さっき多摩サイ走ってなかったか？<br>オレンジのＴシャツを着てGIANTのドロハンに乗った金玉っぽい男を中心にした自転車集団を丸子橋あたりで追い越したが。<><>Y/c48I7Y0
152<>ザウルス応援団<><>2008/04/12(土) 16:10:21<>また近所通ったら凸すんよー！！<><>bLdx3Byc0
153<><font color=#FF0000>金玉ザウルス★</font><><>2008/04/13(日) 03:28:55<><a href="/bbs/read.cgi/auto/5394/1198948149/151" target="_blank">&gt;&gt;151</a><br>そｗｗｗｗれｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<br>友ｗｗ達ｗｗｗっｗｗｗすｗｗｗｗ<br>チャリ借りるねとは言っていたが、たまサイ走ってたのか・・・<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/148" target="_blank">&gt;&gt;148</a><br>なんという戻ってこれない航海<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/149" target="_blank">&gt;&gt;149</a><br>かろうじて、薄皮あんぱんで生存中です！<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/150" target="_blank">&gt;&gt;150</a><br>GWはちょっと厳しいですね・・・<br>っつーか、ビデオカメラが壊れたので、それを買いなおさなくては・・・<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/152" target="_blank">&gt;&gt;152</a><br>よろしくどうぞｗｗｗｗ<br>GPSトレーサーも改良は続けてます。ヒマ見ながら。<br>いつか不特定多数のユーザーさんに使えるように改良したいです。<><>???0
154<>ザウルス応援団<><>2008/04/13(日) 14:28:23<>生きてたｗｗｗｗｗ<br><br><br><br>ところで、DVDはどうなった？<><>Rzg9K06g0
155<>ザウルス応援団<><>2008/04/13(日) 22:38:23<>きょうさ〜！桜見に行ってたのよ！そしたらさ〜ロードバイク乗った２０人ぐらいの集団がいたのよ<br><br>溝に落ちて、動けなくなって困ってた車がいたわけよ！そいつらさ〜！そのまま助けもせず走り去った！<br><br>ロードバイク乗りって、カッコだけだな！もちろん、僕は脱輪した車を助けました！<><>rlcs25ow0
156<>ザウルス応援団<>sage<>2008/04/13(日) 23:04:24<>なぜか１つのロードバイクに20人が曲芸乗りしている様子が浮かんだ<br>これでは助ける暇は無いｗｗｗｗ<><>uSerO3sQ0
157<>ザウルス応援団<>sage<>2008/04/14(月) 00:49:15<><a href="/bbs/read.cgi/auto/5394/1198948149/156" target="_blank">&gt;&gt;156</a><br>http://club.kobe-np.co.jp/content/000008576.jpg<br>こんなんですね、わかります＾＾<><>Y3CmlARk0
158<>もょもと<>relatisadki@docomo.co.jp<>2008/04/14(月) 08:23:22<>リストラされた和也がさ、なんか以前より稼いでるっぽいぞ？<br>なかなか教えてくれねーから、この前飲みに行った時にカマかけてみたんだよｗ<br>んじゃあっさり口割りやがってよｗ超笑えたわｗｗ<br>で。何してるか聞いたんだけど、アイツこんなもんやってたぞ？<br>ぁ、オレも今月からやってんだけどｗｗ結構美味いｗｗｗ<><>/ytVichE0
159<>ザウルス応援団<><>2008/04/22(火) 20:22:43<>今日さ〜！テレビで桜の中継があって、ザウの故郷から中継されてたのよ！<br>綺麗なところだな、川沿いの桜並木！故郷っていいな〜いいな〜！<><>Yl1WSYfk0
160<>ザウルス応援団<><>2008/04/25(金) 19:03:54<>GWどーすんの？<><>KmI0ojz60
161<><font color=#FF0000>金玉ザウルス★</font><><>2008/04/26(土) 03:45:04<>＜！＞ザウルスからの応答がありません<br>　　　　　Microsoftに送信しますか？<br>　　　　　　　　　　　　　　はい　　→いいえ<br><br>マイクロソフトに送信するメリットあるんすか？ｗｗｗｗｗ<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/154" target="_blank">&gt;&gt;154</a><br>映像はそろってるんですけど、すっげー酔う映像になってます＾ｐ＾；<br>というのも、全体が常に振動してるので、大画面で見ると非常に気持ち悪いです。<br>トラッキング（映像補正）かけてから、どこかにうｐしたいなぁと思ってます。<br>今更感がただｙ（ｒｙ<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/155" target="_blank">&gt;&gt;155</a><br>つまり、<br><br>MTB「サスうめぇｗｗｗ」<br>クロス「街乗りうめぇｗｗｗ」<br>ロード「俺はえぇｗｗｗ」<br>ザウルス「実況してぇｗｗｗ」<br><br>こういうことですか？わかりません＞＜<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/156-157" target="_blank">&gt;&gt;156-157</a><br>なんという曲芸・・・間違いなく中国雑技SOS団・・・<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/158" target="_blank">&gt;&gt;158</a><br>こんなマイナーな自板まで宣伝乙です。データ入力の仕事（笑）って大変だよな・・・<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/159" target="_blank">&gt;&gt;159</a><br>おお！そうですそうです、僕の故郷は、東北桜の三大名所！<br>いや、でも噂によれば相当お金をつんで三大名所にしてもらｔｔうわなにをするあｗせｄｒｆｔｇｙふじｋ<br><br>ちょっと関東より遅れて咲くので、新入生は生活に慣れた頃にお花見できるのが、東北のよいところ。<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/160" target="_blank">&gt;&gt;160</a><br>プライベートでは、伊豆大島いきます。はい。<br>うーん。。。ザウルスとしての企画ができてなくてすいません。<br><br>でも、こうやってひっそりしていたい気分もあります。正直、最近　特　定　さ　れ　す　ぎ　て　困る。<br>２ｃｈの狭さが実に分かるというものです。<br><br>また再び面白い企画を十分に練ったら何かしら誰かの心に残るような実況をやってみたいと思います。<><>???0
162<>ザウルス応援団<>sage<>2008/04/26(土) 12:23:55<>楽しみにしてるぜ<><>8c.8AzSg0
163<>ザウルス応援団<><>2008/04/26(土) 19:39:58<>大島？3ヶ月行くのが早いと思ったのは俺だけ？<br><br>逆に考えると後3ヶ月でまた夏が来るｗｗｗｗ<br>今年も楽しみにしてるぞｗｗｗ<><>mdqLXzD20
164<>ザウルス応援団<><>2008/04/26(土) 19:41:45<><a href="/bbs/read.cgi/auto/5394/1198948149/161" target="_blank">&gt;&gt;161</a><br>で、ご飯食べてる？<><>bEej/zqk0
165<>ザウルス応援団<>sage<>2008/04/26(土) 22:45:17<><a href="/bbs/read.cgi/auto/5394/1198948149/161" target="_blank">&gt;&gt;161</a><br>あんだけDVD配るって言い続けてたんだから<br>きちんと「やめました」って書いてほしい。<br>?と思ってます、とか(ry でごまかさないでさ。<br>DVD希望者のメルアドとってるよね<br>DVDお願いします、とか編集ご苦労様ですとか何度も感謝されてるよね<br>あいかわらず優柔不断ですﾍﾍﾍ、はやめてくれ<><>HwOEHCWU0
166<>ザウルス応援団<><>2008/04/27(日) 04:33:55<>これこそ！大人の意見！<br><br>学生のザウルスｗｗｗｗｗｗｗｗ・・・社会人経験1年あるんだろｗｗｗｗｗ<br><br>まーザウルスらしい・・・・<><>U5Nummbo0
167<>ザウルス応援団<>sage<>2008/04/27(日) 07:01:31<><a href="/bbs/read.cgi/auto/5394/1198948149/165" target="_blank">&gt;&gt;165</a><br>配布中止まだ完全には決まってないってことじゃね<br>決まれば発表するだろうし個宛でメール連絡もするかもだし<><>hkviC1.o0
168<>ザウルス応援団<><>2008/05/04(日) 21:50:53<>ライブチューブの動画が見れないんだが、<br>俺だけか?<><>p7TFiWCM0
169<>ザウルス応援団<><>2008/05/13(火) 19:55:33<>たまには何か報告してちょっ<><>AujrbJVU0
170<>ザウルス応援団<>sage<>2008/05/23(金) 02:05:52<>おーーーーーーーーーーーーーーーーい<><>eMXcEHuM0
171<>ザウルス応援団<><>2008/05/23(金) 19:02:47<>よんだ？<><>3d/f3nQc0
172<>香川凸<><>2008/05/31(土) 14:05:58<>ところでザウルス最近何やってんだろうか？<><>BpvZvZmg0
173<>香川凸<><>2008/05/31(土) 14:17:14<>普通に会いたいんだがね<br>関東近郊ならどうにでもなるし<br><br>あとどうでもいいが<br>未公開(?)の、羽田到着からの動画とかどんな感じだったっけｗ<><>BpvZvZmg0
174<>ザウルス応援団<><>2008/05/31(土) 14:17:50<>バイトとかバイトとかバイトじゃね？<br><br>金を貯めて万全の機器で夏の旅行をする為に<br>ガンガッテいると思うしかないｗｗｗ<><>5Zreup1U0
175<>ザウルス応援団<>植木凸<>2008/05/31(土) 15:42:53<>なるほど<br>それは期待せざるをえない<><>vsh.7Yis0
176<>ザウルス応援団<>sage<>2008/06/01(日) 00:58:15<>うどんの人かw?<br>なつかしいな<><>LE2XlrlI0
177<>ザウルス応援団<><>2008/06/01(日) 01:51:32<>何ヶ月ぶりかに来てみた<br>最近ザウルス中継やってないのか<><>RsOy6qkk0
178<>ザウルス応援団<><>2008/06/01(日) 03:52:56<>あれだな、アメリカに逝く気だなｗｗｗきんたま<><>QwNo8gck0
179<>ザウルス応援団<>sage<>2008/06/01(日) 04:45:51<>俺の金玉も見てくれ<><>Vx5wASCw0
180<>香川凸<><>2008/06/01(日) 12:35:03<><a href="/bbs/read.cgi/auto/5394/1198948149/177" target="_blank">&gt;&gt;177</a><br>俺夏以来来てみたんだけどなｗ<br><br>あのあと忙しくて見てなかったのだが、オフ会とかしたのだろうか？<br><a href="/bbs/read.cgi/auto/5394/1198948149/176" target="_blank">&gt;&gt;176</a><br>そうだよｗ<><>IdSvpe/Y0
181<>ザウルス応援団<><>2008/06/01(日) 15:52:33<><a href="/bbs/read.cgi/auto/5394/1198948149/173" target="_blank">&gt;&gt;173</a>　羽田からはビデオ撮ってなかったぞ<br>既に荷物もほとんど送ってたみたいだし。<br><br>途中で雨が降ってきたり、路上で記念撮影してメシ食って<br>一部が金玉の家行って終了だった。<br><br>http://www40.atwiki.jp/tokyo-okinawa/pages/11.html<br>コレが最後の記念撮影の写真だお<><>.PEgxJHY0
182<>ザウルス応援団<>sage<>2008/06/02(月) 07:18:10<>ろだ2のファイル全消えしてる…<><>X3.0fySs0
183<>ザウルス応援団<>sage<>2008/06/02(月) 07:18:40<>消してないのに<><>X3.0fySs0
184<>香川凸<><>2008/06/04(水) 23:13:37<><a href="/bbs/read.cgi/auto/5394/1198948149/181" target="_blank">&gt;&gt;181</a><br>俺がケータイの動画で取ったのがあるんですよ<br>『階段を下りて現れるシーンなんだけどな』<br>たぶん旅の最後に取られた動画だと思うんだが･･･<br>ザウルスにあげちゃって<br>自分のはどこかに消えてしまったんだよな･･･<><>GsvmTrx60
185<>香川凸<><>2008/06/06(金) 00:28:31<>探したら一つ残ってた動画があるけど<br>加工しないと顔がもろ映りしているからな<br>しかも.ＡＳＦという拡張子のファイルだから動画としては一般的ではないね<br>すぐ加工できるのだろうか<><>BSarPPmw0
186<>ザウルス応援団<><>2008/06/14(土) 19:09:04<>ざう！実家は無事か？<><>LNlCsJGQ0
187<>ザウルス応援団<><>2008/06/20(金) 00:03:53<>お元気そうで＾＾<><>7TJSfvs60
188<>ザウルス応援団<>sage<>2008/06/20(金) 06:14:13<>http://kissho.xii.jp/1/src/1jyou38647.jpg<><>.bvNZekI0
189<>ザウルス応援団<>sage<>2008/06/29(日) 17:27:52<>色々と、最後までいい加減な人間だったですね<><>RfmG0A1M0
190<>ザウルス応援団<>sage<>2008/06/29(日) 18:52:24<>DVDはどうなったんだ？<><>7HlVNsY60
191<>ザウルス応援団<><>2008/07/01(火) 00:02:57<>ですよね〜！俺も・・・あっ！俺は応募してない・・・学業に忙しいんじゃね<><>j1qSBNOk0
192<>ザウルス応援団<><>2008/07/08(火) 00:24:44<>ttp://www.nicovideo.jp/watch/sm3883085<br>これは・・・<><>IAaxMEBI0
193<>ザウルス応援団<>sage<>2008/07/08(火) 00:28:26<><a href="/bbs/read.cgi/auto/5394/1198948149/192" target="_blank">&gt;&gt;192</a><br>なんか違う気がするが怪しいな<><>Nq8s9cUU0
194<>ザウルス応援団<>sage<>2008/07/08(火) 00:29:30<>ただ部屋が異常に広いから違うと思うな…<><>Nq8s9cUU0
195<>ザウルス応援団<>sage<>2008/07/09(水) 12:28:43<>ローゼンがミクに変わっただけだけど・・・<><>LIy3AI2o0
196<>ザウルス応援団<>sage<>2008/07/09(水) 16:32:40<>ぱくられただけだろ<><>d/Jku9ec0
197<>ザウルス応援団<>sage<>2008/07/09(水) 16:58:34<>別人だろ、もうザウルスに配信にかける情熱はないんだよ<><>U4upu5mg0
198<>ザウルス応援団<><>2008/07/09(水) 22:10:38<>全くの別人だな。<br>自転車の色も違うし、千葉の鎌ヶ谷じゃないし<br>学生でもない。<br><br>きっと、金玉はそのうちスレ立てるはずだｗｗｗ<><>9txhW0ks0
199<>ザウルス応援団<><>2008/07/10(木) 06:11:31<>嘘つき！嘘つき！嘘つき！DVD送ってくれるって言ったじゃないか・・・・・<br><br><br><br><br><br><br>あっ！俺、頼んでなかったんだ＞＜俺は勝ち組<><>e6yv0QA.0
200<>ザウルス応援団<>sage<>2008/07/10(木) 06:39:19<>別人だろとか<br>本人と思ってんのID:Nq8s9cUU0だけじゃんｗ<><>TACjrC7g0
201<>ザウルス応援団<><>2008/07/13(日) 15:33:05<>ザウルスのイーモバ思い出すな〜<br><br>本当に行くのかと思って見てたんだ<><>DOg6RYwU0
202<>ザウルス応援団<><>2008/07/13(日) 20:17:26<>今年は誰か旅立つのだろうか・・・<br>金玉氏も元気でやってるのかな〜？<><>vWHDuoQo0
203<>ザウルス応援団<>sage<>2008/07/13(日) 21:34:04<><a href="/bbs/read.cgi/auto/5394/1198948149/202" target="_blank">&gt;&gt;202</a><br><a href="/bbs/read.cgi/auto/5394/1198948149/192" target="_blank">&gt;&gt;192</a><><>3tkRjTAo0
204<>ザウルス応援団<>sage<>2008/07/13(日) 23:46:08<>ザウルスもう一回沖縄行けばいいんじゃね？<br>去年よりかEモバの範囲広がってるし<><>EkGQYhzs0
205<>ザウルス応援団<>sage<>2008/07/14(月) 00:06:18<>北海道だろｊｋ<><>FfiYC.Q20
206<>ザウルス応援団<>sage<>2008/07/14(月) 04:03:54<>メリケン逝きを目刺してお金貯めてるのではあるまいか？<><>11RotTGk0
207<>ザウルス応援団<><>2008/07/17(木) 20:38:43<>メリケンですか〜<br><br>iPhone3Gで横断ですか？<><>vWKUdCwI0
208<>ザウルス応援団<><>2008/07/19(土) 16:27:58<>夏！<br>チャリンカーが女や学問にかまけてる季節じゃないぞ<><>Lvr8nvwM0
209<>ザウルス応援団<><>2008/07/20(日) 11:28:06<>久し振りにきた。勉強しっかりな！<><>7l8aFf4M0
210<>ザウルス応援団<>sage<>2008/07/20(日) 20:54:48<>　　 _,,....,,_　 ＿人人人人人人人人人人人人人人人＿<br>-''&quot;:::::::::::::｀''＞　　　しっかりしていってね！！！　　　＜<br>ヽ:::::::::::::::::::::￣^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^Ｙ^￣<br>　|::::::;ノ´￣＼:::::::::::＼_,. -‐ｧ　　　　　＿_　　 _____　　 ＿_____<br>　|::::ﾉ　　　ヽ､ヽr-r'&quot;´　　（.__　　　　,´　_,, '-´￣￣｀-ゝ 、_ イ、<br>_,.!イ_　　_,.ﾍｰｧ'二ﾊ二ヽ､へ,_7　　　'r ´　　　　　　　　　　ヽ、ﾝ、<br>::::::rｰ''7ｺ-‐'&quot;´　 　 ;　 ',　｀ヽ/｀7　,'＝=─-　　　 　 -─=＝',　i<br>r-'ｧ'&quot;´/　 /!　ﾊ 　ハ　 !　　iヾ_ﾉ　i　ｲ　iゝ、ｲ人レ／_ルヽｲ i　|<br>!イ´ ,' |　/__,.!/　V　､!__ﾊ　 ,'　,ゝ　ﾚﾘｲi -―` 　　´―-　| .|、i .||<br>`! 　!/ﾚi'　-―`　　 ´―- ﾚ'i　ﾉ　　　!Y!'&quot;&quot;&quot;､_,､__,.&quot;&quot;&quot;&quot; 「 !ﾉ i　|<br>,'　 ﾉ 　 ! '&quot;&quot;&quot;&quot;､_,､__,.&quot;&quot;&quot;' i .ﾚ'　　　　L.',.　 　`-''　　　 　L」 ﾉ| .|<br>　（　　,ﾊ　　　 　`-''　 　人! 　　　　 | ||ヽ、　　　　　　 ,ｲ| ||ｲ| /<br>,.ﾍ,）､　　）＞,､ _____,　,.イ　 ハ　　　　レ ル｀ ー--─ ´ルﾚ　ﾚ<><>va8iP/LU0
211<>ザウルス応援団<><>2008/07/22(火) 22:18:32<>今年は俺が東京から沖縄まで自転車で行くぜ！<br>車載は携帯でやろうと思うが<br>うｐする場所がおもいつかん・・・・<><>fUCKM6oIO
212<><font color=#FF0000>金玉ザウルス★</font><><>2008/07/23(水) 01:35:22<>うおおおおおおおおおおおおおおおおおおおお<br>知らないうちに夏が！<br><br>どうも、ざううです。<br>大変ご無沙汰しております。こんなに主人がいないのに盛り上がってくれる掲示板を見て<br>非常に嬉しく思うと同時に、大変申し訳なく思っております。<br><br>去年の夏の編集はこまごま続けているのですが、時間やマシンパワーが足りず<br>自分が望むかたちの作品になりえないと考えましたので、<br>配布については、この書き込みをもって正式に中止にしたいと思います。<br><br>本当に申し訳ありませんでした。<br>ですが、動画・画像のいくつかはしっかりアーカイブしているので、後々どこかで世に出すかもわかりません。<br><br>√<br><br>引き続き、現状ならびに今挑戦していることについて説明します。<><>???0
213<><font color=#FF0000>金玉ザウルス★</font><><>2008/07/23(水) 03:04:22<>まず、金銭的に厳しいために今はたくさんバイトしています。キングいそがしすです。<br>今年の夏は、とくに大きなイベントをおこす予定はありません。<br>イーモバイルも節約のため解約しています。<br><br>一方で、実況関連に関しては着々と準備を進めています。<br>今しているバイトもエンコードやストリーミングといった技術の関連の会社です。<br>（あんまいうと特定されるから言わないけどな！）<br>まもなく、誰もがどこでも自分の状況を放送して、記録し、ニコニコのようにアーカイブして共有できる<br>時代がくるんじゃないかと思っています。<br><br><br>あと、自転車実況以外の実況をやろうと思ってます。<br>次は、やっぱ、空だべ！！！<><>???0
214<>ザウルス応援団<><>2008/07/23(水) 13:25:24<>ドントまいんど、金玉。<br>がんがれ。<><>kj.gjUZI0
215<>ザウルス応援団<>sage<>2008/07/23(水) 13:39:57<>ザウルス生存確認！<br>お元気で何よりですわ〜<><>k8YGTmrY0
216<>ザウルス応援団<><>2008/07/23(水) 17:03:43<>うっわ！元気そうですね！忙しすぎて、ゴミ箱がさびしそうですね！<><>bOE/Wf3Y0
217<>ザウルス応援団<><>2008/07/23(水) 22:41:24<>金玉生きてたｗｗｗｗ<br><br>今年は旅しないのか・・・残念だ。<br>去年の夏は熱かったなｗｗｗ<br><br>来年の夏に期待ｗｗｗ<br><br>空はねーだろ？<><>KvIW1roU0
218<>ザウルス応援団<>sage<>2008/07/23(水) 23:59:43<>うおっ！<br>生きてたー<br><br>空っておま・・・<><>qW0qgMRc0
219<>ザウルス応援団<><>2008/07/24(木) 00:34:54<>また地震<br><br>ばあちゃんだいじょうか？<><>Jb2F1qmU0
220<>ザウルス応援団<>sage<>2008/07/24(木) 08:38:19<>1MBでいいから動画うｐ<><>UMeFujXA0
221<>香川凸、凸19<><>2008/08/10(日) 20:57:25<>最近書き込みがないじゃないか<><>Vno6JWkQ0
222<>香川凸、凸19<><>2008/08/10(日) 21:16:09<>http://upp.dip.jp/01/img/9329.jpg<br>ケータイの動画から切り取ったから画質最悪ですが<br>どうぞ<br>※小出ししていくが、またんき何かあったら言ってくれ<><>Vno6JWkQ0
223<>香川凸、凸19<><>2008/08/10(日) 21:23:22<>http://upp.dip.jp/01/img/9331.jpg<><>Vno6JWkQ0
224<>ザウルス応援団<>sage<>2008/08/10(日) 22:12:00<>ｇｊ<><>SPpDweZo0
225<>ザウルス応援団<><>2008/08/11(月) 23:33:32<>もうあれから1年か・・・<><>1in8O.Q60
226<>ザウルス応援団<>sage<>2008/08/12(火) 00:53:22<>香川うどん凸　GJ！<br>その顔ﾜﾛﾀw<><>04am9WL60
227<>ザウルス応援団<><>2008/08/14(木) 03:47:50<>久しぶりに来たんだが最近やってないのか<><>P.FgCBSM0
228<>香川凸、凸19<>sage<>2008/08/14(木) 09:39:33<>http://upp.dip.jp/01/img/9484.jpg<br><br>盆休みだが何しているのだろうか<br>ザウルスは<><>46ZSjoq.0
229<>香川凸、凸19<>sage<>2008/08/14(木) 09:41:26<>ホントは動画を顔にモザイクかけて<br>うｐしたいんだが俺にそういう能力＋余力がない＞＜<><>46ZSjoq.0
230<>ザウルス応援団<>sage<>2008/08/14(木) 10:40:30<>ここに動画そのままうｐしたら<br>きっと誰かがモザイクかけてくれるよ＾＾＾<><>H2.Ux6/w0
231<><font color=#FF0000>金玉ザウルス★</font><><>2008/08/15(金) 09:31:48<>はい！お盆です！おはようございます！<br><br>あれからまもなく1年立ちますね。何かしたいとは思っています。<br>それでも、時間とお金が本当になくて何も出来ません。<br>申し訳ない＞＜。<br><br>1年たって。<br><br>友達からメールがきて、「VIPにザウルスのスレがたってるけど、お前か？」なんて来ちゃうほど、<br>いつの間にか僕の周りでは、ザウルスの存在が普通になりました。<br>（ちなみにそのスレは、安価で金玉ザウルスって名前になったそうですｗ　今は金魂ザウルスになっているのかな）<br>いまだに、生中継実況旅行のことを懐かしく思いますし、楽しかったなぁと思っています。<br><br>ただ、今はネットを媒体にして何か企画するより、リアル生活で云々のほうが多すぎて、ある意味リア充。<br>彼女いないけどな！<br><br>もし、どこかで旅スレの誰かと出会えたら、スネーク支援したいなぁと思いつつ。<br>次期企画は、来春ぐらいから進めたいと思っています。<br><br>一周年企画、何しよう。<><>???0
232<>ザウルス応援団<>sage<>2008/08/15(金) 12:34:15<><a href="/bbs/read.cgi/auto/5394/1198948149/231" target="_blank">&gt;&gt;231</a><br>のんびり、まったり<br>おさんぽ（自転車で）実況<br>コンポタ実況<br><br>または、近況報告実況<br><br>忙しそうだからこんなところでおねがい！<><>lGzKl/c60
233<><font color=#FF0000>金玉ザウルス★</font><><>2008/08/15(金) 21:16:26<>ひさびさにラジオでもやってみようかなぁと思ってPC起動したら、<br>以外にラジオの設定を忘れている自分がいて悲しくなったｗ<br><br><a href="/bbs/read.cgi/auto/5394/1198948149/232" target="_blank">&gt;&gt;232</a><br>検討してみます。<br>やっぱり映像つきがよいでしょうか？<><>???0
234<>ザウルス応援団<>sage<>2008/08/15(金) 21:38:00<>やっぱ映像ついてると嬉しいな<><>R4JsfS8s0
235<>ザウルス応援団<>sage<>2008/08/15(金) 21:46:39<>ラジオがダメならステカムで<><>tMJrWWQg0
236<>ザウルス応援団<>sage<>2008/08/15(金) 23:14:13<>すてかむ！<><>lGzKl/c60
237<>ザウルス応援団<><>2008/08/16(土) 00:10:45<>雷実況をして欲しいなｗｗｗｗ<br>雷が鳴っているところへ凸ｗｗｗｗ<><>zfG93Cq.0
238<>香川凸、凸19<>sage<>2008/08/16(土) 01:07:09<>配信用でイーモバのランカード使うなら貸すよ<br>ザウルスならな<br><br>ところで再会のオフ会しないか<><>RzFYwMzs0
239<>ザウルス応援団<>sage<>2008/08/16(土) 11:15:05<><a href="/bbs/read.cgi/auto/5394/1198948149/238" target="_blank">&gt;&gt;238</a><br>当然自転車で持って行くんですよね＾＾<><>xibsEHQo0
240<><font color=#FF0000>金玉ザウルス★</font><><>2008/08/16(土) 13:45:35<>オフ会するなら羽田空港集合で、奥多摩までいって往復する250キロ自転車オフがいいです＞＜。<><>???0
